date,plan_kwh,charge_kwh,discharge_kwh,emergency_kwh,curtail_kwh,storage_start,storage_end,plan_cost_yuan,emergency_cost_yuan,daily_cost_yuan,storage_min,storage_max,pool_size,k_eff,mode,objective_yuan,theta_mean,theta_total_yuan,tangent_count,value_at_s_min,value_at_s_max,dec_storage_end_mean,dec_storage_end_min,dec_storage_end_max,dec_plan_kwh,solver_path
2025-11-01,40962.93692,1020.565805,826.6583025,0,18224.99098,1200,1200,30503.64394,0,30503.64394,1200,1399.086933,31,3.382427876,kernel,64169.01547,32288.29157,31582.55641,65,32586.44897,31532.39968,10278.33635,1200,10604.82774,530.9194383,highs+presolve
2025-11-02,71455.21841,3152.928141,2553.871794,139.1152328,2198.893368,1200,1200,56176.76512,301.5787572,56478.34388,1200,2572.81739,32,8.991499271,kernel,111766.5502,55530.7714,55547.9288,16,56218.61961,55525.00354,2793.35394,2353.410102,2855.750652,19.39361341,highs+presolve
2025-11-03,71850.75002,2268.333901,1837.35046,0,1914.836294,1200,1200,56608.66558,0,56608.66558,1200,2160.624034,33,8.576149794,kernel,112624.1556,56010.9388,56012.91342,14,56611.24066,56010.07302,2610.836704,2545.117558,2618.094163,1.385563302,highs+presolve
2025-11-04,72019.76291,1985.1743,1607.991183,2.213316667,4064.721073,1200,1200,56786.00663,4.7010846,56790.70772,1200,1986.856195,34,8.663577244,kernel,113049.154,56249.40902,56249.40902,15,56799.74349,56249.40863,2502.525904,2502.525904,2502.525904,6.535337801,highs+presolve
2025-11-05,72150.53719,2971.035348,2406.538632,35.97504838,1943.995455,1200,1200,56932.65622,76.89037775,57009.54659,1200,2379.10489,35,9.408004787,kernel,113352.9962,56412.46429,56412.46429,15,56940.53053,56412.46393,2458.283877,2458.283877,2458.283877,3.585303162,highs+presolve
2025-11-06,72276.5277,2164.070156,1752.896827,1334.186607,1829.956425,1200,1200,57082.75837,5775.529157,62858.28753,1200,2374.03195,36,10.23633348,kernel,113731.0225,56610.40294,56610.40294,15,57120.61817,56610.40253,2434.402593,2434.402593,2434.402593,17.67835881,highs+presolve
2025-11-07,41608.67448,760.7583723,616.2142815,508.0225487,18653.69116,1200,1200,31031.10935,1848.312143,32879.42149,1200,1628.379733,37,3.760343863,kernel,69015.72406,34906.77389,33600.1004,65,35415.61364,33489.85993,10221.74644,1200,10663.13011,1079.741261,highs+presolve
2025-11-08,42094.95502,559.7439602,453.3926077,50.34025,18247.73682,1200,1200,31232.75384,106.9048175,31339.65866,1200,1337.139068,38,4.310971096,kernel,66676.52882,33612.85432,32664.15543,65,34012.36329,32597.48705,10281.87974,1200,10637.93245,693.1901527,highs+presolve
2025-11-09,73695.45022,3785.526499,3066.276464,0,1629.383001,1200,1200,57877.78029,0,57877.78029,1200,3128.961635,39,10.15077592,kernel,115002.4015,56966.86556,57024.54697,21,57977.85208,56953.67149,3402.995954,2280.064533,3582.374151,41.61096431,highs+presolve
2025-11-10,73862.02014,3660.082133,2964.666527,711.9467656,20.10820289,1200,1200,58116.68868,2169.860522,60286.5492,1200,3286.247714,40,10.87168781,kernel,115578.7994,57281.00903,57361.90179,18,58213.39452,57260.89599,3199.344016,2312.151398,3476.038355,40.30145447,highs+presolve
2025-11-11,74606.65224,2867.404021,2322.597257,0,2502.825811,1200,1200,58714.594,0,58714.594,1200,2409.032265,41,10.56019445,kernel,116803.5556,57816.92603,57980.47082,17,58813.21746,57778.29937,3165.150237,1200,3690.735459,49.44275343,highs+presolve
2025-11-12,74580.12912,2403.693456,1946.991699,0,3167.43961,1200,1200,58872.88787,0,58872.88787,1200,2411.385924,42,10.72995392,kernel,117230.6966,58129.52074,58255.076,16,58974.99668,58098.1737,2924.177412,1200,3351.232378,47.06484737,highs+presolve
2025-11-13,74597.13697,2615.58824,2118.626475,0,1704.303884,1200,1200,58978.53652,0,58978.53652,1200,2827.742937,43,11.57133234,kernel,117448.6601,58290.83176,58380.35904,14,59067.85643,58265.28319,2898.101853,1200,3210.793697,41.78467621,highs+presolve
2025-11-14,42189.86829,1255.65797,1017.082956,0,14352.83798,1200,1200,31378.58292,0,31378.58292,1200,1872.269124,44,4.614082667,kernel,68011.88208,34334.03324,33261.48107,65,34750.3909,33187.04346,10294.47518,1200,10643.80251,824.9944189,highs+presolve
2025-11-15,42232.59919,1216.895456,985.6853194,0,13789.50214,1200,1200,31463.46052,0,31463.46052,1200,1686.980307,45,5.118797567,kernel,67305.70823,33910.42167,33020.91552,65,34284.78268,32952.60598,10229.83406,1200,10634.65206,689.0865397,highs+presolve
2025-11-16,74562.09676,3796.246496,3074.959661,603.2804463,9.545988548,1200,1200,59078.47817,1830.452837,60908.931,1200,2813.092147,46,11.34872664,kernel,117795.2643,58493.83499,58603.82826,17,59187.3349,58465.1748,2591.026634,1200,2941.360566,53.0988978,highs+presolve
2025-11-17,75342.42728,2484.730896,2012.632026,0,2174.574072,1200,1200,59643.25188,0,59643.25188,1200,2569.070944,47,11.59660584,kernel,118849.9555,58945.179,59109.5938,16,59734.00704,58904.73577,2692.749464,1269.119771,3221.570202,42.95600997,highs+presolve
2025-11-18,75277.49119,2841.675837,2301.757428,205.977691,52.99864181,1200,1200,59633.77016,602.4160863,60236.18624,1200,2897.530262,48,12.99250313,kernel,118841.6648,58975.96634,59126.11456,16,59710.00865,58933.40208,2615.530803,1232.928064,3139.923323,36.07659611,highs+presolve
2025-11-19,75797.77041,3343.680966,2708.381582,464.3340419,258.4934639,1200,1200,59971.28095,1506.528004,61477.80896,1200,2967.971275,49,13.40450933,kernel,119407.5187,59205.46628,59388.78682,23,60016.28556,59154.37349,2675.539006,1200,3282.057508,22.31624955,highs+presolve
2025-11-20,76203.33093,2984.926136,2417.79017,0,843.1189259,1200,1200,60327.24245,0,60327.24245,1200,3088.125691,50,13.63258365,kernel,120181.288,59562.9361,59769.34244,20,60396.88015,59506.0201,2710.086367,1309.472615,3440.091725,37.52787072,highs+presolve
2025-11-21,42764.26275,1204.472254,975.622526,95.67111726,13766.70007,1200,1200,32007.29296,206.7971574,32214.09012,1200,1559.116247,51,5.385212991,kernel,70902.00059,35818.29073,34601.85582,65,36300.13475,34501.38599,10221.63288,1200,10663.66735,1029.822179,highs+presolve
2025-11-22,43082.6058,1482.730793,1201.011943,0,12581.05747,1200,1200,32172.00636,0,32172.00636,1200,1599.691931,52,6.183515061,kernel,70610.98053,35634.56574,34492.90938,65,36118.06112,34398.56805,10221.26164,1200,10631.96861,947.4016578,highs+presolve
2025-11-23,76337.53733,2860.758861,2317.214677,869.0894007,1430.98626,1200,1200,60475.36152,2862.840877,63338.2024,1200,3103.820364,53,14.07863419,kernel,120516.5718,59730.34361,59958.68144,18,60531.15092,59669.37155,2602.501454,1386.267674,3419.106244,36.57865025,highs+presolve
2025-11-24,77050.45531,2560.342859,2073.877716,0,2402.04647,1200,1200,60876.48482,0,60876.48482,1200,2688.760423,54,15.06652194,kernel,121125.3627,59917.39064,60153.38809,21,60918.64864,59849.73783,3058.684492,1854.02742,3972.469605,42.14081603,highs+presolve
2025-11-25,77174.50863,3469.508547,2810.301923,0,346.6415424,1200,1200,60982.52325,0,60982.52325,1200,3078.06679,55,15.94413334,kernel,121309.5848,60025.66699,60238.71783,19,61010.36264,59960.19481,3079.740726,1960.228617,3961.881246,38.90821888,highs-no-presolve
2025-11-26,77306.51739,3388.490536,2744.677334,345.9639126,251.0012207,1200,1200,61135.12575,1095.149086,62230.27484,1200,3587.258891,56,16.63446848,kernel,121668.8895,60223.09134,60464.48395,20,61186.79205,60146.70139,2910.659514,1200,3813.936477,30.82382732,highs+presolve
2025-11-27,77930.51748,3123.061344,2529.679689,0,1556.243091,1200,1200,61502.83788,0,61502.83788,1200,2997.011972,57,17.22758392,kernel,122245.8458,60422.81009,60683.70069,22,61515.57934,60338.59269,3156.472785,1200,4149.548068,27.08072025,highs+presolve
2025-11-28,43399.11557,1342.249221,1087.221869,0,12222.84967,1200,1200,32457.25634,0,32457.25634,1200,1681.816303,58,6.684544063,kernel,71590.56897,36151.70471,34965.8531,65,36624.70585,34867.88793,10214.23147,1200,10624.49958,991.9680326,highs+presolve
2025-11-29,43673.40597,1568.852994,1270.770925,0,8445.873801,1200,1200,32716.26799,0,32716.26799,1200,1655.246656,59,7.522530704,kernel,72217.18017,36452.99901,35256.04808,65,36961.12209,35152.40747,10197.39572,1200,10629.50816,1012.733221,highs+presolve
2025-11-30,77996.94461,2838.569541,2299.241328,2792.142702,4.930978081,1200,1200,61669.23433,10025.69655,71694.93088,1200,3562.595331,60,16.54396806,kernel,122633.347,60664.1524,60929.95284,19,61658.3235,60588.24611,2883.485021,1200,3826.668051,15.57455682,highs+presolve
2025-12-01,90756.06759,6291.29058,5095.94537,0,3261.794644,1200,1200,68835.84572,0,68835.84572,1200,5041.437088,54,27.88734241,kernel,135225.993,65823.52441,66135.2683,41,68976.84758,64701.33487,7475.420514,1200,10783.67207,114.2811933,highs+presolve
2025-12-02,91245.37706,6697.768589,5425.192557,0,1334.991075,1200,1200,69678.73253,0,69678.73253,1200,6213.912834,55,28.0779397,kernel,137279.8478,66831.95136,67460.50293,51,69655.50294,65885.53666,6258.097771,1200,10799.18174,61.93681354,highs+presolve
2025-12-03,91399.52798,4009.505623,3247.699554,0,3474.973347,1200,1200,70179.41029,0,70179.41029,1200,3662.782278,56,28.08317903,kernel,138628.5048,67625.75824,68341.55517,47,70086.91194,66832.38926,5258.020482,1200,9931.073282,47.95864067,highs+presolve
2025-12-04,91394.57731,3707.714088,3003.248411,0,3918.902884,1200,1200,70356.58304,0,70356.58304,1200,3205.082751,57,28.10830556,kernel,139201.3145,68008.14231,68737.78768,45,70273.70256,67279.32839,4746.52794,1200,9260.137902,47.39849927,highs+presolve
2025-12-05,49694.11415,1662.748459,1346.826252,0,8066.564256,1200,1200,36611.94277,0,36611.94277,1200,2079.790254,58,11.22026652,kernel,76873.65276,38698.13212,37794.33361,63,39079.09282,37555.08013,8164.605055,1200,10759.7085,588.9839549,highs+presolve
2025-12-06,49882.53557,2049.014843,1659.702023,7.676683333,5836.268617,1200,1200,36902.03243,16.3052754,36918.3377,1200,1820.203676,59,11.10926825,kernel,78200.96897,39313.24752,38513.88398,63,39686.709,38222.00678,7873.079487,1200,10761.66248,656.4138755,highs+presolve
2025-12-07,92100.95775,3016.618993,2443.461384,0,3875.118888,1200,1200,71231.94215,0,71231.94215,1200,3074.670012,60,26.36229647,kernel,140910.4255,69006.75257,69651.46749,37,70950.87537,68570.35469,4146.406627,1200,7494.596297,12.03801528,highs+presolve
2025-12-08,92073.51869,2358.009455,1909.987659,0,3778.285775,1200,1200,71644.56295,0,71644.56295,1200,2652.794977,61,24.51107274,kernel,142072.4117,69820.59137,70395.40318,34,71439.08129,69474.97337,3548.812423,1200,6423.531787,14.56235499,highs+presolve
2025-12-09,92176.86181,2401.591481,1945.2891,0,4332.10516,1200,1200,71777.96174,0,71777.96174,1200,2560.227867,62,24.57987998,kernel,142311.6196,69986.184,70512.56227,32,71531.91975,69670.9477,3493.364335,1200,6174.451297,9.433783878,highs+presolve
2025-12-10,92033.70788,2937.518198,2379.38974,0,3087.96096,1200,1200,71673.70116,0,71673.70116,1200,2953.148399,63,26.28607924,kernel,142117.9873,69892.09556,70415.42218,33,71436.81765,69547.23378,3502.981922,1200,6341.199714,12.92310418,highs+presolve
2025-12-11,92021.50635,971.7507705,787.1181241,0,5875.619,1200,1200,71732.23789,0,71732.23789,1200,1438.46473,64,26.53126749,kernel,142309.9225,70038.40829,70549.86919,33,71503.82929,69701.88068,3343.611598,1200,6119.299062,12.44552786,highs+presolve
2025-12-12,51764.42847,519.3640654,420.684893,0,7951.335817,1200,1200,38382.44694,0,38382.44694,1200,1308.631905,65,11.18647262,kernel,87825.94344,44150.0906,42961.06566,65,44741.51769,42280.49819,7774.520576,1200,10795.45369,1527.05201,highs+presolve
2025-12-13,52902.20571,420.0904627,340.2732748,0,9023.855142,1200,1200,38990.38336,0,38990.38336,1200,1287.703118,66,11.73725271,kernel,89365.68039,44872.73689,43563.55424,65,45546.80233,42925.17018,8157.430622,1200,10797.34311,1625.989839,highs+presolve
2025-12-14,92084.189,2793.091313,2262.403963,0,2774.779847,1200,1200,71784.76275,0,71784.76275,1200,2597.50767,67,26.54998388,kernel,142362.2207,70061.27488,70556.15187,32,71528.58728,69749.47472,3382.517459,1200,6048.337774,9.417605616,highs+presolve
2025-12-15,92199.6492,3090.652844,2503.428803,0,2142.867193,1200,1200,71908.27265,0,71908.27265,1200,3127.844206,68,26.59281773,kernel,142566.7706,70190.63816,70647.3089,32,71604.13374,69904.76304,3355.048661,1200,5873.930461,4.807269218,highs+presolve
2025-12-16,92204.96311,2894.824376,2344.807744,0,2236.855145,1200,1200,71945.41538,0,71945.41538,1200,2987.36426,69,27.33572511,kernel,142678.609,70277.23111,70724.38548,31,71641.56756,69992.04462,3261.141579,1202.075027,5738.328397,3.841969373,highs+presolve
2025-12-17,92173.35434,1572.017333,1273.33404,0,3682.823985,1200,1200,71974.94165,0,71974.94165,1200,1684.125995,70,28.09000967,kernel,142794.7484,70371.61097,70808.97394,29,71676.08314,70087.09719,3149.632695,1200.687171,5621.767038,4.653540558,highs+presolve
2025-12-18,92052.26915,1922.525874,1557.245958,0,4320.722266,1200,1200,71881.63628,0,71881.63628,1200,2389.909278,71,29.52139183,kernel,142657.7171,70316.46367,70757.02998,30,71612.08286,70009.18916,3116.187142,1202.326658,5701.51889,8.699951124,highs+presolve
2025-12-19,51726.88044,755.4192335,611.8895791,0,8674.959486,1200,1200,38444.94687,0,38444.94687,1200,1495.621345,72,12.44821669,kernel,88123.65239,44253.57011,43207.18047,65,44805.5556,42423.92747,7204.861633,1200,10789.1207,1523.658034,highs+presolve
2025-12-20,51458.19118,895.3801018,725.2578824,0,8431.716714,1200,1200,38324.25782,0,38324.25782,1200,1657.063812,73,13.50494403,kernel,87546.01182,43950.93287,42979.44579,65,44491.92261,42190.69901,7026.26527,1200,10790.37237,1466.643835,highs+presolve
2025-12-21,91959.29179,3117.238572,2524.963243,0,2329.234599,1200,1200,71831.84903,0,71831.84903,1200,2803.258834,74,31.10988123,kernel,142597.3485,70289.55906,70740.81557,32,71585.02915,69971.5601,3088.344335,1208.003389,5761.258339,11.22170971,highs+presolve
2025-12-22,91968.20508,1963.372485,1590.331713,0,2657.737228,1200,1200,71892.5,0,71892.5,1200,1971.667709,75,31.28540404,kernel,142759.4428,70405.26858,70842.65581,30,71641.12563,70096.10521,2988.44413,1207.267338,5618.136775,11.11670583,highs+presolve
2025-12-23,91943.96726,1039.932499,842.3453241,0,4488.287551,1200,1200,71903.22011,0,71903.22011,1200,1531.68729,76,32.27937414,kernel,142802.2701,70450.11896,70874.71523,30,71655.70975,70139.69389,2948.86406,1206.663303,5561.585222,11.12491521,highs+presolve
2025-12-24,91914.17173,2008.712774,1627.057347,0,3677.95699,1200,1200,71854.14129,0,71854.14129,1200,2211.651015,77,33.90272241,kernel,142664.528,70375.1372,70785.66858,31,71597.32077,70056.31758,3018.326829,1202.077811,5668.249932,11.31416811,highs+presolve
2025-12-25,91903.97441,1650.328796,1336.766325,0,3777.963405,1200,1200,71842.11945,0,71842.11945,1200,1735.725034,78,35.29067156,kernel,142614.8802,70351.0186,70749.58569,33,71573.20875,70027.49415,3046.888002,1200.102,5709.267955,10.5538775,highs+presolve
2025-12-26,51283.36691,651.4552824,527.6787787,0,8151.967974,1200,1200,38224.22085,0,38224.22085,1200,1537.917808,79,14.54910886,kernel,86614.70363,43493.25359,42566.86241,65,43977.20275,41824.92125,6964.194884,1200,10787.16292,1366.956381,highs+presolve
2025-12-27,50821.58738,569.9803109,461.6840518,0,7374.48205,1200,1200,38035.6197,0,38035.6197,1200,1263.340462,80,15.28219864,kernel,85982.89927,43163.76562,42357.00131,65,43620.51693,41578.52163,6539.636732,1200,10782.17437,1305.399769,highs+presolve
2025-12-28,91885.0807,1130.206582,915.4673311,0,4861.086698,1200,1200,71881.81217,0,71881.81217,1200,1739.60522,81,35.00980065,kernel,142739.9872,70436.40301,70834.34206,30,71624.32262,70127.7659,2966.10348,1200,5567.622571,10.91341583,highs+presolve
2025-12-29,91876.27801,1340.747831,1086.005743,0,4097.769655,1200,1200,71853.27288,0,71853.27288,1200,1721.753127,82,36.42919926,kernel,142647.5138,70386.48259,70770.66477,32,71582.88069,70074.79244,3017.526221,1200,5639.252807,10.79764587,highs+presolve
2025-12-30,91869.24324,1112.347044,901.0011055,0,5433.494698,1200,1200,71802.77633,0,71802.77633,1200,1884.516094,83,38.11506617,kernel,142502.2328,70301.58665,70677.14476,32,71518.31267,69980.94875,3082.919351,1200.102,5736.093382,10.27432263,highs+presolve
2025-12-31,91874.12517,2508.050703,2031.521069,0,2751.172602,1200,1200,71764.43666,0,71764.43666,1200,2413.543835,84,40.07633443,kernel,142361.627,70214.01263,70576.33105,34,71458.86847,69887.36998,3181.906218,1200,5862.442379,9.603471533,highs+presolve
