question,configuration,month,t,interval_start,mean_GF_minus_G0_kwh
4-3,B,6,18,02:50,0.0
4-3,B,6,19,03:00,0.0
4-3,B,6,20,03:10,0.0
4-3,B,6,21,03:20,0.0
4-3,B,6,22,03:30,0.0
4-3,B,6,23,03:40,0.0
4-3,B,6,24,03:50,0.0
4-3,B,6,25,04:00,0.0
4-3,B,6,26,04:10,0.0
4-3,B,6,27,04:20,0.0
4-3,B,6,28,04:30,0.0
4-3,B,6,29,04:40,0.0
4-3,B,6,30,04:50,0.0
4-3,B,6,31,05:00,0.0
4-3,B,6,32,05:10,0.0
4-3,B,6,33,05:20,0.0
4-3,B,6,34,05:30,0.0
4-3,B,6,35,05:40,0.0
4-3,B,6,36,05:50,0.0
4-3,B,6,37,06:00,30.012388400000003
4-3,B,6,38,06:10,89.3399619
4-3,B,6,39,06:20,117.0158052
4-3,B,6,40,06:30,111.9033768
4-3,B,6,41,06:40,53.85823256666665
4-3,B,6,42,06:50,101.39584029999999
4-3,B,6,43,07:00,103.4788304666667
4-3,B,6,44,07:10,100.72557636666667
4-3,B,6,45,07:20,132.0111818
4-3,B,6,46,07:30,112.7264656
4-3,B,6,47,07:40,67.8764333
4-3,B,6,48,07:50,0.0
4-3,B,6,49,08:00,0.0
4-3,B,6,50,08:10,0.0
4-3,B,6,51,08:20,0.0
4-3,B,6,52,08:30,0.0
4-3,B,6,53,08:40,0.0
4-3,B,6,54,08:50,0.0
4-3,B,6,55,09:00,0.0
4-3,B,6,56,09:10,0.0
4-3,B,6,57,09:20,0.0
4-3,B,6,58,09:30,0.0
4-3,B,6,59,09:40,0.0
4-3,B,6,60,09:50,0.0
4-3,B,6,61,10:00,0.0
4-3,B,6,62,10:10,0.0
4-3,B,6,63,10:20,-6.609147633333333
4-3,B,6,64,10:30,0.0
4-3,B,6,65,10:40,-2.522564533333333
4-3,B,6,66,10:50,-21.93429696666667
4-3,B,6,67,11:00,-73.90884583333334
4-3,B,6,68,11:10,-1.8064605999999988
4-3,B,6,69,11:20,-5.8482850000000095
4-3,B,6,70,11:30,-4.534363033333329
4-3,B,6,71,11:40,-34.6986343
4-3,B,6,72,11:50,-51.49076093333333
4-3,B,6,73,12:00,-10.596339433333334
4-3,B,6,74,12:10,53.71420043333333
4-3,B,6,75,12:20,35.16851126666667
4-3,B,6,76,12:30,16.4542196
4-3,B,6,77,12:40,45.51376423333333
4-3,B,6,78,12:50,-11.919602600000001
4-3,B,6,79,13:00,-21.73617873333333
4-3,B,6,80,13:10,-35.215977466666665
4-3,B,6,81,13:20,-23.695840866666664
4-3,B,6,82,13:30,-18.436769899999998
4-3,B,6,83,13:40,-9.188977099999999
4-3,B,6,84,13:50,-1.9483926666666662
4-3,B,6,85,14:00,-3.7849018
4-3,B,6,86,14:10,-4.900566866666668
4-3,B,6,87,14:20,-11.195640299999999
4-3,B,6,88,14:30,0.0
4-3,B,6,89,14:40,-33.469712333333334
4-3,B,6,90,14:50,-26.32384916666666
4-3,B,6,91,15:00,21.526204566666674
4-3,B,6,92,15:10,21.459650300000003
4-3,B,6,93,15:20,30.315305400000003
4-3,B,6,94,15:30,-2.5935098666666705
4-3,B,6,95,15:40,-16.251006866666668
4-3,B,6,96,15:50,30.154616866666665
4-3,B,6,97,16:00,17.909238733333332
4-3,B,6,98,16:10,-4.530867900000002
4-3,B,6,99,16:20,-12.970923933333333
4-3,B,6,100,16:30,-6.832511599999998
4-3,B,6,101,16:40,-4.075253933333337
4-3,B,6,102,16:50,-25.613926066666668
4-3,B,6,103,17:00,-26.3233092
4-3,B,6,104,17:10,-11.479019666666666
4-3,B,6,105,17:20,-9.759270400000002
4-3,B,6,106,17:30,-6.733492600000005
4-3,B,6,107,17:40,1.5528096666666709
4-3,B,6,108,17:50,-5.6285717666666715
4-3,B,6,109,18:00,-113.60103893333333
4-3,B,6,110,18:10,-42.01398900000001
4-3,B,6,111,18:20,-43.3597281
4-3,B,6,112,18:30,-43.57857666666667
4-3,B,6,113,18:40,-51.91262223333333
4-3,B,6,114,18:50,-19.854385566666664
4-3,B,6,115,19:00,-1.1758331333333312
4-3,B,6,116,19:10,12.252262733333332
4-3,B,6,117,19:20,-11.540706266666666
4-3,B,6,118,19:30,-53.2950305
4-3,B,6,119,19:40,-4.727715766666665
4-3,B,6,120,19:50,-6.373149633333327
4-3,B,6,121,20:00,-2.7462176666666682
4-3,B,6,122,20:10,-10.981853033333334
4-3,B,6,123,20:20,-8.418531166666666
4-3,B,6,124,20:30,-11.300818899999998
4-3,B,6,125,20:40,1.8543494666666713
4-3,B,6,126,20:50,-5.621180466666662
4-3,B,6,127,21:00,-11.159007533333329
4-3,B,6,128,21:10,-5.9030870666666635
4-3,B,6,129,21:20,-6.908574766666663
4-3,B,6,130,21:30,-17.846667066666665
4-3,B,6,131,21:40,-15.144904499999999
4-3,B,6,132,21:50,-25.9449027
4-3,B,6,133,22:00,-19.186333266666672
4-3,B,6,134,22:10,-15.113739066666659
4-3,B,6,135,22:20,-21.052586800000007
4-3,B,6,136,22:30,-15.008489899999997
4-3,B,6,137,22:40,-34.535925
4-3,B,6,138,22:50,-10.36220113333333
4-3,B,6,139,23:00,-21.892982733333337
4-3,B,6,140,23:10,-44.91520516666667
4-3,B,6,141,23:20,-22.620563066666666
4-3,B,6,142,23:30,-18.95271263333334
4-3,B,6,143,23:40,-12.6743626
4-3,B,6,144,23:50,-35.41154733333334
4-3,B,7,1,00:00,0.0
4-3,B,7,2,00:10,0.0
4-3,B,7,3,00:20,0.0
4-3,B,7,4,00:30,0.0
4-3,B,7,5,00:40,0.0
4-3,B,7,6,00:50,0.0
4-3,B,7,7,01:00,0.0
4-3,B,7,8,01:10,0.0
4-3,B,7,9,01:20,0.0
4-3,B,7,10,01:30,0.0
4-3,B,7,11,01:40,0.0
4-3,B,7,12,01:50,0.0
4-3,B,7,13,02:00,0.0
4-3,B,7,14,02:10,0.0
4-3,B,7,15,02:20,0.0
4-3,B,7,16,02:30,0.0
4-3,B,7,17,02:40,0.0
4-3,B,7,18,02:50,0.0
4-3,B,7,19,03:00,0.0
4-3,B,7,20,03:10,0.0
4-3,B,7,21,03:20,0.0
4-3,B,7,22,03:30,0.0
4-3,B,7,23,03:40,0.0
4-3,B,7,24,03:50,0.0
4-3,B,7,25,04:00,0.0
4-3,B,7,26,04:10,0.0
4-3,B,7,27,04:20,0.0
4-3,B,7,28,04:30,0.0
4-3,B,7,29,04:40,0.0
4-3,B,7,30,04:50,0.0
4-3,B,7,31,05:00,0.0
4-3,B,7,32,05:10,0.0
4-3,B,7,33,05:20,0.0
4-3,B,7,34,05:30,0.0
4-3,B,7,35,05:40,0.0
4-3,B,7,36,05:50,0.0
4-3,B,7,37,06:00,54.18433929032259
4-3,B,7,38,06:10,32.38709622580644
4-3,B,7,39,06:20,2.2721074193548376
4-3,B,7,40,06:30,41.117908548387085
4-3,B,7,41,06:40,34.16021448387096
4-3,B,7,42,06:50,26.654957741935487
4-3,B,7,43,07:00,43.71356780645162
4-3,B,7,44,07:10,37.75315090322581
4-3,B,7,45,07:20,66.12561006451611
4-3,B,7,46,07:30,62.33837799999999
4-3,B,7,47,07:40,38.4048329032258
4-3,B,7,48,07:50,6.890380677419355
4-3,B,7,49,08:00,5.1913218064516125
4-3,B,7,50,08:10,1.5900644193548388
4-3,B,7,51,08:20,1.844603129032258
4-3,B,7,52,08:30,0.0
4-3,B,7,53,08:40,0.0
4-3,B,7,54,08:50,0.0
4-3,B,7,55,09:00,7.93802435483871
4-3,B,7,56,09:10,6.846914612903226
4-3,B,7,57,09:20,0.0
4-3,B,7,58,09:30,1.2468984516129031
4-3,B,7,59,09:40,0.0
4-3,B,7,60,09:50,0.0
4-3,B,7,61,10:00,0.0
4-3,B,7,62,10:10,5.371209935483871
4-3,B,7,63,10:20,3.0846910000000003
4-3,B,7,64,10:30,2.114457322580645
4-3,B,7,65,10:40,1.0675905806451613
4-3,B,7,66,10:50,50.39323622580645
4-3,B,7,67,11:00,70.42472074193547
4-3,B,7,68,11:10,2.351117387096775
4-3,B,7,69,11:20,70.22779999999999
4-3,B,7,70,11:30,29.120022612903227
4-3,B,7,71,11:40,63.96860435483871
4-3,B,7,72,11:50,96.53949067741935
4-3,B,7,73,12:00,100.17651596774193
4-3,B,7,74,12:10,73.71846735483871
4-3,B,7,75,12:20,137.94864677419355
4-3,B,7,76,12:30,122.69093687096773
4-3,B,7,77,12:40,140.9600688387097
4-3,B,7,78,12:50,-0.7426137096774196
4-3,B,7,79,13:00,2.990457451612903
4-3,B,7,80,13:10,-0.5070709999999999
4-3,B,7,81,13:20,-2.2043365483870954
4-3,B,7,82,13:30,-0.451710322580644
4-3,B,7,83,13:40,-3.616462290322581
4-3,B,7,84,13:50,4.182482806451613
4-3,B,7,85,14:00,0.0
4-3,B,7,86,14:10,4.958861000000001
4-3,B,7,87,14:20,6.366477580645161
4-3,B,7,88,14:30,0.0
4-3,B,7,89,14:40,0.0
4-3,B,7,90,14:50,83.22584580645162
4-3,B,7,91,15:00,102.5262267419355
4-3,B,7,92,15:10,65.26694229032259
4-3,B,7,93,15:20,4.54536977419355
4-3,B,7,94,15:30,29.546210290322573
4-3,B,7,95,15:40,22.537874000000013
4-3,B,7,96,15:50,16.981636548387094
4-3,B,7,97,16:00,0.7291461612903218
4-3,B,7,98,16:10,6.613412000000001
4-3,B,7,99,16:20,6.319787193548384
4-3,B,7,100,16:30,-1.609317999999998
4-3,B,7,101,16:40,2.5521330645161258
4-3,B,7,102,16:50,-11.292895064516125
4-3,B,7,103,17:00,-3.8884731935483923
4-3,B,7,104,17:10,-6.183890258064518
4-3,B,7,105,17:20,-4.768890161290332
4-3,B,7,106,17:30,-4.015012290322585
4-3,B,7,107,17:40,-2.981457290322576
4-3,B,7,108,17:50,-4.637981290322581
4-3,B,7,109,18:00,-88.88343822580646
4-3,B,7,110,18:10,-124.24754193548387
4-3,B,7,111,18:20,-100.52427370967739
4-3,B,7,112,18:30,-90.7362912580645
4-3,B,7,113,18:40,-135.94451264516127
4-3,B,7,114,18:50,-78.103221
4-3,B,7,115,19:00,-44.548262161290324
4-3,B,7,116,19:10,-75.37026083870968
4-3,B,7,117,19:20,-30.526423806451614
4-3,B,7,118,19:30,-39.77180596774193
4-3,B,7,119,19:40,-48.62460996774193
4-3,B,7,120,19:50,-46.9576233548387
4-3,B,7,121,20:00,-35.603204193548386
4-3,B,7,122,20:10,-65.29388761290322
4-3,B,7,123,20:20,-36.94357258064515
4-3,B,7,124,20:30,-36.26284487096774
4-3,B,7,125,20:40,-23.086651387096797
4-3,B,7,126,20:50,-29.506420838709673
4-3,B,7,127,21:00,-31.042614387096776
4-3,B,7,128,21:10,-30.884508225806442
4-3,B,7,129,21:20,-38.55632551612902
4-3,B,7,130,21:30,-60.91980096774193
4-3,B,7,131,21:40,-53.23264012903225
4-3,B,7,132,21:50,-31.165475129032263
4-3,B,7,133,22:00,-42.93188319354839
4-3,B,7,134,22:10,-65.50290606451613
4-3,B,7,135,22:20,-37.72867432258064
4-3,B,7,136,22:30,-57.275742225806454
4-3,B,7,137,22:40,-39.44501529032258
4-3,B,7,138,22:50,-31.887332129032263
4-3,B,7,139,23:00,-30.87709970967742
4-3,B,7,140,23:10,-35.70118274193548
4-3,B,7,141,23:20,-37.77940703225806
4-3,B,7,142,23:30,-26.601637612903215
4-3,B,7,143,23:40,-22.279906129032256
4-3,B,7,144,23:50,-1.858706064516129
4-3,B,8,1,00:00,0.0
4-3,B,8,2,00:10,0.0
4-3,B,8,3,00:20,0.0
4-3,B,8,4,00:30,0.0
4-3,B,8,5,00:40,0.0
4-3,B,8,6,00:50,0.0
4-3,B,8,7,01:00,0.0
4-3,B,8,8,01:10,0.0
4-3,B,8,9,01:20,0.0
4-3,B,8,10,01:30,0.0
4-3,B,8,11,01:40,0.0
4-3,B,8,12,01:50,0.0
4-3,B,8,13,02:00,0.0
4-3,B,8,14,02:10,0.0
4-3,B,8,15,02:20,0.0
4-3,B,8,16,02:30,0.0
4-3,B,8,17,02:40,0.0
4-3,B,8,18,02:50,0.0
4-3,B,8,19,03:00,0.0
4-3,B,8,20,03:10,0.0
4-3,B,8,21,03:20,0.0
4-3,B,8,22,03:30,0.0
4-3,B,8,23,03:40,0.0
4-3,B,8,24,03:50,0.0
4-3,B,8,25,04:00,0.0
4-3,B,8,26,04:10,0.0
4-3,B,8,27,04:20,0.0
4-3,B,8,28,04:30,0.0
4-3,B,8,29,04:40,0.0
4-3,B,8,30,04:50,0.0
4-3,B,8,31,05:00,0.0
4-3,B,8,32,05:10,0.0
4-3,B,8,33,05:20,0.0
4-3,B,8,34,05:30,0.0
4-3,B,8,35,05:40,0.0
4-3,B,8,36,05:50,0.0
4-3,B,8,37,06:00,1.479521806451613
4-3,B,8,38,06:10,0.0
4-3,B,8,39,06:20,0.0
4-3,B,8,40,06:30,3.9840663548387094
4-3,B,8,41,06:40,-4.1690180645161306
4-3,B,8,42,06:50,1.0413091935483862
4-3,B,8,43,07:00,6.690031161290324
4-3,B,8,44,07:10,-4.630054903225808
4-3,B,8,45,07:20,10.136250806451612
4-3,B,8,46,07:30,14.252444645161292
4-3,B,8,47,07:40,8.598564032258064
4-3,B,8,48,07:50,0.0
4-3,B,8,49,08:00,0.0
4-3,B,8,50,08:10,0.0
4-3,B,8,51,08:20,0.0
4-3,B,8,52,08:30,0.0
4-3,B,8,53,08:40,0.0
4-3,B,8,54,08:50,0.0
4-3,B,8,55,09:00,0.0
4-3,B,8,56,09:10,0.0
4-3,B,8,57,09:20,0.0
4-3,B,8,58,09:30,0.0
4-3,B,8,59,09:40,0.0
4-3,B,8,60,09:50,0.0
4-3,B,8,61,10:00,0.0
4-3,B,8,62,10:10,0.0
4-3,B,8,63,10:20,0.0
4-3,B,8,64,10:30,0.0
4-3,B,8,65,10:40,0.0
4-3,B,8,66,10:50,8.393562419354835
4-3,B,8,67,11:00,-15.065790032258064
4-3,B,8,68,11:10,-18.60899974193548
4-3,B,8,69,11:20,2.5827858064516147
4-3,B,8,70,11:30,26.43197435483871
4-3,B,8,71,11:40,83.88923848387097
4-3,B,8,72,11:50,120.87265432258064
4-3,B,8,73,12:00,50.82148183870967
4-3,B,8,74,12:10,75.11019545161291
4-3,B,8,75,12:20,80.88294838709677
4-3,B,8,76,12:30,72.91945222580645
4-3,B,8,77,12:40,129.4635912580645
4-3,B,8,78,12:50,-13.18181977419355
4-3,B,8,79,13:00,-12.54142029032258
4-3,B,8,80,13:10,-12.992051419354839
4-3,B,8,81,13:20,-8.805662612903227
4-3,B,8,82,13:30,-9.386213387096776
4-3,B,8,83,13:40,0.16083945161290322
4-3,B,8,84,13:50,0.0
4-3,B,8,85,14:00,0.0
4-3,B,8,86,14:10,0.0
4-3,B,8,87,14:20,0.0
4-3,B,8,88,14:30,0.0
4-3,B,8,89,14:40,-0.44594029032258065
4-3,B,8,90,14:50,42.13593980645161
4-3,B,8,91,15:00,72.79521029032257
4-3,B,8,92,15:10,23.808275193548393
4-3,B,8,93,15:20,-1.5178732903225798
4-3,B,8,94,15:30,0.8696807096774177
4-3,B,8,95,15:40,3.4483137096774175
4-3,B,8,96,15:50,-6.197440193548394
4-3,B,8,97,16:00,-7.811491935483866
4-3,B,8,98,16:10,-12.29183674193548
4-3,B,8,99,16:20,-18.22060774193549
4-3,B,8,100,16:30,-25.03686158064516
4-3,B,8,101,16:40,-29.271103838709674
4-3,B,8,102,16:50,-27.13724529032258
4-3,B,8,103,17:00,-32.5091875483871
4-3,B,8,104,17:10,-30.713074612903227
4-3,B,8,105,17:20,-27.700323193548385
4-3,B,8,106,17:30,-25.763206645161283
4-3,B,8,107,17:40,-15.819299032258057
4-3,B,8,108,17:50,-10.062045161290321
4-3,B,8,109,18:00,-220.11158603225803
4-3,B,8,110,18:10,-140.95144206451616
4-3,B,8,111,18:20,-178.2187648709677
4-3,B,8,112,18:30,-128.94553958064515
4-3,B,8,113,18:40,-228.12107825806456
4-3,B,8,114,18:50,-79.91991441935482
4-3,B,8,115,19:00,-37.25694841935484
4-3,B,8,116,19:10,-86.21255754838711
4-3,B,8,117,19:20,-27.890324548387092
4-3,B,8,118,19:30,-25.82645767741936
4-3,B,8,119,19:40,-31.490656387096777
4-3,B,8,120,19:50,-36.9676665483871
4-3,B,8,121,20:00,-28.768922806451616
4-3,B,8,122,20:10,-56.51024961290323
4-3,B,8,123,20:20,-38.3764711935484
4-3,B,8,124,20:30,-37.38587880645161
4-3,B,8,125,20:40,-40.16810070967741
4-3,B,8,126,20:50,-67.98013241935483
4-3,B,8,127,21:00,-87.17083341935488
4-3,B,8,128,21:10,-78.96036616129031
4-3,B,8,129,21:20,-90.58614093548388
4-3,B,8,130,21:30,-112.20811674193548
4-3,B,8,131,21:40,-82.018497
4-3,B,8,132,21:50,-31.84402251612904
4-3,B,8,133,22:00,-79.43144232258061
4-3,B,8,134,22:10,-43.7041915483871
4-3,B,8,135,22:20,-32.92066890322581
4-3,B,8,136,22:30,-49.80337567741935
4-3,B,8,137,22:40,-60.28317277419356
4-3,B,8,138,22:50,-84.91102074193547
4-3,B,8,139,23:00,-14.350371387096788
4-3,B,8,140,23:10,-23.036583967741947
4-3,B,8,141,23:20,-16.048290645161295
4-3,B,8,142,23:30,-28.994622677419343
4-3,B,8,143,23:40,-29.98282241935483
4-3,B,8,144,23:50,-20.136838451612896
4-3,B,9,1,00:00,0.0
4-3,B,9,2,00:10,0.0
4-3,B,9,3,00:20,0.0
4-3,B,9,4,00:30,0.0
4-3,B,9,5,00:40,0.0
4-3,B,9,6,00:50,0.0
4-3,B,9,7,01:00,0.0
4-3,B,9,8,01:10,0.0
4-3,B,9,9,01:20,0.0
4-3,B,9,10,01:30,0.0
4-3,B,9,11,01:40,0.0
4-3,B,9,12,01:50,0.0
4-3,B,9,13,02:00,0.0
4-3,B,9,14,02:10,0.0
4-3,B,9,15,02:20,0.0
4-3,B,9,16,02:30,0.0
4-3,B,9,17,02:40,0.0
4-3,B,9,18,02:50,0.0
4-3,B,9,19,03:00,0.0
4-3,B,9,20,03:10,0.0
4-3,B,9,21,03:20,0.0
4-3,B,9,22,03:30,0.0
4-3,B,9,23,03:40,0.0
4-3,B,9,24,03:50,0.0
4-3,B,9,25,04:00,0.0
4-3,B,9,26,04:10,0.0
4-3,B,9,27,04:20,0.0
4-3,B,9,28,04:30,0.0
4-3,B,9,29,04:40,0.0
4-3,B,9,30,04:50,0.0
4-3,B,9,31,05:00,0.0
4-3,B,9,32,05:10,0.0
4-3,B,9,33,05:20,0.0
4-3,B,9,34,05:30,0.0
4-3,B,9,35,05:40,0.0
4-3,B,9,36,05:50,0.0
4-3,B,9,37,06:00,3.2731239666666667
4-3,B,9,38,06:10,0.20154573333333334
4-3,B,9,39,06:20,5.428919966666672
4-3,B,9,40,06:30,30.83253063333333
4-3,B,9,41,06:40,16.313544033333336
4-3,B,9,42,06:50,161.14813726666668
4-3,B,9,43,07:00,103.5066319
4-3,B,9,44,07:10,83.61995496666667
4-3,B,9,45,07:20,91.35016193333333
4-3,B,9,46,07:30,187.68831346666673
4-3,B,9,47,07:40,101.47571939999999
4-3,B,9,48,07:50,0.0
4-3,B,9,49,08:00,0.0
4-3,B,9,50,08:10,0.0
4-3,B,9,51,08:20,0.0
4-3,B,9,52,08:30,0.0
4-3,B,9,53,08:40,0.0
4-3,B,9,54,08:50,0.0
4-3,B,9,55,09:00,0.0
4-3,B,9,56,09:10,0.0
4-3,B,9,57,09:20,0.0
4-3,B,9,58,09:30,0.0
4-3,B,9,59,09:40,-4.854875033333333
4-3,B,9,60,09:50,-6.781103766666666
4-3,B,9,61,10:00,-2.1145341666666666
4-3,B,9,62,10:10,-3.2711923333333335
4-3,B,9,63,10:20,-5.473074033333334
4-3,B,9,64,10:30,-1.2265265333333335
4-3,B,9,65,10:40,-3.4224686
4-3,B,9,66,10:50,-59.965739099999986
4-3,B,9,67,11:00,-103.11418486666666
4-3,B,9,68,11:10,-110.1254625
4-3,B,9,69,11:20,-52.906841633333336
4-3,B,9,70,11:30,-58.99110340000001
4-3,B,9,71,11:40,-69.285105
4-3,B,9,72,11:50,-90.31507596666667
4-3,B,9,73,12:00,-61.32026859999999
4-3,B,9,74,12:10,-68.68787760000001
4-3,B,9,75,12:20,-2.494340266666666
4-3,B,9,76,12:30,-28.540686
4-3,B,9,77,12:40,-7.894455733333334
4-3,B,9,78,12:50,0.0
4-3,B,9,79,13:00,0.0
4-3,B,9,80,13:10,0.0
4-3,B,9,81,13:20,0.0
4-3,B,9,82,13:30,-2.4203742333333333
4-3,B,9,83,13:40,-11.468838400000001
4-3,B,9,84,13:50,-24.908009266666667
4-3,B,9,85,14:00,-28.7891578
4-3,B,9,86,14:10,-28.9586911
4-3,B,9,87,14:20,-16.488750466666666
4-3,B,9,88,14:30,0.0
4-3,B,9,89,14:40,-36.8895526
4-3,B,9,90,14:50,-52.4879976
4-3,B,9,91,15:00,-65.32837113333332
4-3,B,9,92,15:10,-31.622415333333333
4-3,B,9,93,15:20,-40.95404153333334
4-3,B,9,94,15:30,-45.15886503333333
4-3,B,9,95,15:40,-47.87279193333334
4-3,B,9,96,15:50,-52.3476972
4-3,B,9,97,16:00,-52.87050456666666
4-3,B,9,98,16:10,-63.063985599999995
4-3,B,9,99,16:20,-34.71490836666667
4-3,B,9,100,16:30,-43.22723580000001
4-3,B,9,101,16:40,-32.86912273333334
4-3,B,9,102,16:50,-28.160339033333344
4-3,B,9,103,17:00,-29.50293033333333
4-3,B,9,104,17:10,-29.142538266666666
4-3,B,9,105,17:20,-24.076114599999997
4-3,B,9,106,17:30,-11.59352073333334
4-3,B,9,107,17:40,-5.355355033333333
4-3,B,9,108,17:50,-14.280208033333336
4-3,B,9,109,18:00,-74.7427891
4-3,B,9,110,18:10,-46.43998666666667
4-3,B,9,111,18:20,-51.49854823333335
4-3,B,9,112,18:30,-20.98635043333333
4-3,B,9,113,18:40,-60.88265456666667
4-3,B,9,114,18:50,-22.55953303333333
4-3,B,9,115,19:00,16.926698699999996
4-3,B,9,116,19:10,-19.77337136666667
4-3,B,9,117,19:20,-12.139548666666675
4-3,B,9,118,19:30,-13.853175333333335
4-3,B,9,119,19:40,-19.820408433333327
4-3,B,9,120,19:50,-37.61825633333334
4-3,B,9,121,20:00,-38.09595706666667
4-3,B,9,122,20:10,-5.148475199999999
4-3,B,9,123,20:20,-3.2231853000000057
4-3,B,9,124,20:30,15.115061833333332
4-3,B,9,125,20:40,-27.922851833333336
4-3,B,9,126,20:50,-33.19095266666667
4-3,B,9,127,21:00,-32.048576366666666
4-3,B,9,128,21:10,-36.694043300000004
4-3,B,9,129,21:20,-34.939887600000006
4-3,B,9,130,21:30,-40.410823799999996
4-3,B,9,131,21:40,-29.148283566666667
4-3,B,9,132,21:50,-7.2118877666666545
4-3,B,9,133,22:00,-37.288415166666674
4-3,B,9,134,22:10,-8.037506133333325
4-3,B,9,135,22:20,-6.322155733333337
4-3,B,9,136,22:30,-7.61371896666667
4-3,B,9,137,22:40,-6.078349166666669
4-3,B,9,138,22:50,-3.9357602666666707
4-3,B,9,139,23:00,-3.971527866666664
4-3,B,9,140,23:10,-3.982384200000001
4-3,B,9,141,23:20,-3.4854449333333304
4-3,B,9,142,23:30,-3.1133909000000015
4-3,B,9,143,23:40,-1.6227833333333328
4-3,B,9,144,23:50,-1.0251555666666643
4-3,B,10,1,00:00,0.0
4-3,B,10,2,00:10,0.0
4-3,B,10,3,00:20,0.0
4-3,B,10,4,00:30,0.0
4-3,B,10,5,00:40,0.0
4-3,B,10,6,00:50,0.0
4-3,B,10,7,01:00,0.0
4-3,B,10,8,01:10,0.0
4-3,B,10,9,01:20,0.0
4-3,B,10,10,01:30,0.0
4-3,B,10,11,01:40,0.0
4-3,B,10,12,01:50,0.0
4-3,B,10,13,02:00,0.0
4-3,B,10,14,02:10,0.0
4-3,B,10,15,02:20,0.0
4-3,B,10,16,02:30,0.0
4-3,B,10,17,02:40,0.0
4-3,B,10,18,02:50,0.0
4-3,B,10,19,03:00,0.0
4-3,B,10,20,03:10,0.0
4-3,B,10,21,03:20,0.0
4-3,B,10,22,03:30,0.0
4-3,B,10,23,03:40,0.0
4-3,B,10,24,03:50,0.0
4-3,B,10,25,04:00,0.0
4-3,B,10,26,04:10,0.0
4-3,B,10,27,04:20,0.0
4-3,B,10,28,04:30,0.0
4-3,B,10,29,04:40,0.0
4-3,B,10,30,04:50,0.0
4-3,B,10,31,05:00,0.0
4-3,B,10,32,05:10,0.0
4-3,B,10,33,05:20,0.0
4-3,B,10,34,05:30,0.0
4-3,B,10,35,05:40,0.0
4-3,B,10,36,05:50,0.0
4-3,B,10,37,06:00,1.2077093225806455
4-3,B,10,38,06:10,25.127610741935474
4-3,B,10,39,06:20,30.48808022580645
4-3,B,10,40,06:30,11.764326806451612
4-3,B,10,41,06:40,-22.180696483870967
4-3,B,10,42,06:50,21.089209709677423
4-3,B,10,43,07:00,25.486143580645173
4-3,B,10,44,07:10,9.98934932258064
4-3,B,10,45,07:20,12.674076225806445
4-3,B,10,46,07:30,29.687529419354846
4-3,B,10,47,07:40,-0.6837522580645184
4-3,B,10,48,07:50,2.0578760322580645
4-3,B,10,49,08:00,0.0
4-3,B,10,50,08:10,0.0
4-3,B,10,51,08:20,0.0
4-3,B,10,52,08:30,0.0
4-3,B,10,53,08:40,0.0
4-3,B,10,54,08:50,0.0
4-3,B,10,55,09:00,0.0
4-3,B,10,56,09:10,0.0
4-3,B,10,57,09:20,-5.659405548387097
4-3,B,10,58,09:30,-9.323464516129032
4-3,B,10,59,09:40,-21.37615570967742
4-3,B,10,60,09:50,-22.119424580645163
4-3,B,10,61,10:00,-19.797908161290323
4-3,B,10,62,10:10,-19.890772258064516
4-3,B,10,63,10:20,-18.974487193548384
4-3,B,10,64,10:30,-13.911645096774192
4-3,B,10,65,10:40,-19.92521829032258
4-3,B,10,66,10:50,-214.93663664516126
4-3,B,10,67,11:00,-208.80344977419355
4-3,B,10,68,11:10,-154.91566448387098
4-3,B,10,69,11:20,-131.6972275483871
4-3,B,10,70,11:30,-49.17847887096774
4-3,B,10,71,11:40,-59.15858832258064
4-3,B,10,72,11:50,-135.9319077096774
4-3,B,10,73,12:00,-127.43453616129031
4-3,B,10,74,12:10,-105.07079638709675
4-3,B,10,75,12:20,-107.22169483870967
4-3,B,10,76,12:30,-112.95776738709678
4-3,B,10,77,12:40,-22.917174612903228
4-3,B,10,78,12:50,-3.6136650967741937
4-3,B,10,79,13:00,-1.182221935483871
4-3,B,10,80,13:10,-3.186776870967742
4-3,B,10,81,13:20,-4.8373825483870965
4-3,B,10,82,13:30,-6.314969193548387
4-3,B,10,83,13:40,-12.05872312903226
4-3,B,10,84,13:50,-24.487802096774196
4-3,B,10,85,14:00,-31.427889806451613
4-3,B,10,86,14:10,-34.4142043548387
4-3,B,10,87,14:20,-7.637017354838711
4-3,B,10,88,14:30,-3.3556284516129034
4-3,B,10,89,14:40,-72.3224285483871
4-3,B,10,90,14:50,-210.35921338709676
4-3,B,10,91,15:00,-166.05356183870964
4-3,B,10,92,15:10,-107.12921051612904
4-3,B,10,93,15:20,-121.4652136451613
4-3,B,10,94,15:30,-93.01402077419354
4-3,B,10,95,15:40,-74.4783124516129
4-3,B,10,96,15:50,-84.48123570967742
4-3,B,10,97,16:00,-99.67495583870965
4-3,B,10,98,16:10,-86.88556458064515
4-3,B,10,99,16:20,-65.86177206451613
4-3,B,10,100,16:30,-67.08102919354839
4-3,B,10,101,16:40,-61.38215670967741
4-3,B,10,102,16:50,-50.765832129032255
4-3,B,10,103,17:00,-34.810728096774184
4-3,B,10,104,17:10,-35.90588135483871
4-3,B,10,105,17:20,-26.669781483870967
