date,question,configuration,normal_plus_adjust_yuan,emergency_kwh,charge_kwh,discharge_kwh,soc_0000_kwh,soc_2400_kwh,absolute_adjustment_kwh
2025-08-30,3,C,27267.692477,502.385404,21397.745035,17579.944583,6142.184392,5866.883164,2038.9187780000002
2025-08-31,3,C,49777.285717,0.0,22636.85346,16111.428456,5866.883164,8338.464106,2766.0512119999994
2025-09-01,3,C,49510.687206,0.0,24692.254354999997,17785.343721999998,8338.464106,10800.0,7229.157831999999
2025-09-02,3,C,44672.057172,276.297523,17309.031493000002,18973.241495,10800.0,5296.748906,11030.32428
2025-09-03,3,C,46953.991526,98.686245,22087.523935,17756.38613,5296.748906,5446.202525,4142.870795
2025-09-04,3,C,48812.277738,248.083709,27987.188606,21289.223231,5446.202525,6979.979791,6276.641496
2025-09-05,3,C,24567.011224,59.220566,27994.361177,20254.223868,6979.979791,9670.211665,3348.5597479999997
2025-09-06,3,C,17593.814394,1067.611312,19472.624277000003,16454.300522,9670.211665,8913.017379,1212.9636309999996
2025-09-07,3,C,44189.378584,235.999615,21075.600656,17474.066893,8913.017379,8465.428091,5913.556436000001
2025-09-08,3,C,40537.724858,6938.404840000001,17348.42389,15368.740267000001,8465.428091,7002.631517,7894.6718949999995
2025-09-09,3,C,39564.42115,5756.827362,19132.530705,15851.223308999999,7002.631517,6609.438808,6841.059292
2025-09-10,3,C,41649.545983,4924.342264000001,15381.681315,13227.811427,6609.438808,5755.383739,6977.046969
2025-09-11,3,C,38881.057577,4688.807706,18796.551895,16973.000387000004,5755.383739,3813.391126,2750.301835
2025-09-12,3,C,17250.494699,2485.146122,14288.054175,11873.27975,3813.391126,3480.106829,700.9783589999998
2025-09-13,3,C,21327.078646,612.659759,16319.092994999999,13071.271119,3480.106829,3643.655949,2627.296991
2025-09-14,3,C,46428.854015,2069.151607,19395.893277000003,15700.753219999999,3643.655949,3654.678542,5622.740726
2025-09-15,3,C,46474.126049,665.185403,21361.556053,16523.049721,3654.678542,4521.134854,6121.99803
2025-09-16,3,C,51461.415495,371.39945299999994,22574.126433999998,18893.076385999997,4521.134854,3845.541547,12385.480896000001
2025-09-17,3,C,43002.23423,2300.3755229999997,22365.101804,17627.990425,3845.541547,4387.477143,2460.475726
2025-09-18,3,C,43237.209263,859.32269,21017.894115,16703.942366,4387.477143,4743.645884,3215.9585490000004
2025-09-19,3,C,20419.301645,989.2351570000001,14377.041992,11545.916523,4743.645884,4854.18754,2204.960381
2025-09-20,3,C,18749.137947,1969.421526,14491.676762000001,11995.970312,4854.18754,4567.840724,3456.3200619999993
2025-09-21,3,C,45426.815848,173.926409,22406.244433999997,17748.147461,4567.840724,5013.296869,3436.9236479999995
2025-09-22,3,C,48549.72307,687.040764,19791.100057,16398.993005,5013.296869,4604.18358,9107.544170000001
2025-09-23,3,C,48048.245543,917.2105690000001,22516.559123,17791.032873,4604.18358,5101.272487,4358.268724
2025-09-24,3,C,43243.401246,756.809407,21342.931265,17152.601348,5101.272487,5251.464683,3976.4929299999994
2025-09-25,3,C,44962.749396,729.135361,21267.991506000002,17702.259163000002,5251.464683,4723.480191,3105.286647
2025-09-26,3,C,22076.458008,366.68727900000005,14759.839601,11953.448337,4723.480191,4725.726567,3577.637795
2025-09-27,3,C,19753.715389,3620.649826,13952.798202,11448.455509,4725.726567,4562.738827,1979.5480729999997
2025-09-28,3,C,50941.169587,476.75183400000003,21630.710077,17168.42334,4562.738827,4954.351962,8453.250136
2025-09-29,3,C,45065.588046,1362.910851,19598.731160000003,15580.946592,4954.351962,5281.047124,4331.848480000001
2025-09-30,3,C,48238.499975,1333.128472,18929.748793,15710.007826,5281.047124,4862.256785,3745.6115099999997
2025-10-01,3,C,42381.922147,407.987846,24082.252953000003,19104.059946,4862.256785,5309.551169,6813.548514
2025-10-02,3,C,44775.895761,0.0,26093.236777,19022.418482,5309.551169,7657.443733,4268.035562
2025-10-03,3,C,15105.523796,1041.434249,15763.418603000002,14697.062805,7657.443733,5514.450693,1711.8006990000003
2025-10-04,3,C,18502.701617,29.473483,16135.547547999999,12099.140493,5514.450693,6592.95405,866.057709
2025-10-05,3,C,43385.998322,6.774183,21720.511799,16893.489808,6592.95405,7370.870438,3491.914605
2025-10-06,3,C,42591.325654,0.0,18779.130313999998,16183.853904000001,7370.870438,6290.027827,4711.851258999999
2025-10-07,3,C,40530.516091,1101.270767,20844.786239,17803.440791,6290.027827,5268.734562,2999.3947359999997
2025-10-08,3,C,38648.665918,1373.9812520000003,21424.798901,17534.131702,5268.734562,5068.685015,2458.1974109999996
2025-10-09,3,C,40490.046471,1884.61279,22486.88326,17915.535976,5068.685015,5400.728865,6965.492823
2025-10-10,3,C,16221.690518,968.4802439999999,16097.447171,13940.285991,5400.728865,4399.224663,1671.926025
2025-10-11,3,C,16160.174714,1788.463624,17811.405231,13642.312342,4399.224663,5271.364547,875.181622
2025-10-12,3,C,43728.877539,271.642858,21565.078592000005,18010.217232000003,5271.364547,4668.5828,5483.338855
2025-10-13,3,C,43039.993427,896.6574079999999,20775.573822,16536.420712000003,4668.5828,4992.798447,6470.082679000001
2025-10-14,3,C,43626.48248,1531.1338190000001,20207.6939,16013.332711,4992.798447,5387.131055,6087.62436
2025-10-15,3,C,43206.264027,2878.6260939999997,19344.923036,15618.327118,5387.131055,5443.86499,7535.314009000001
2025-10-16,3,C,49871.689645,2141.338603,19006.789822,15857.412406,5443.86499,4930.628713,6447.866623999999
2025-10-17,3,C,17126.278845,829.374848,15189.11882,12599.974279,4930.628713,4600.86423,924.6228359999999
2025-10-18,3,C,22149.970534,808.5029260000001,14753.325565,11758.201986,4600.86423,4814.188367,5080.768087
2025-10-19,3,C,50737.75216,1890.3509940000001,23300.890847000002,18028.725604,4814.188367,5753.072792,7648.340305
2025-10-20,3,C,48547.564736,267.37312199999997,19946.66813,16942.004950000002,5753.072792,4880.624164,5275.951431
2025-10-21,3,C,48875.332228,1864.4683759999998,20101.117207,16039.345539,4880.624164,5150.134606,5661.132181000001
2025-10-22,3,C,44542.384813,3883.8651800000002,19331.234018,15691.844921999998,5150.134606,5112.861976,2109.3707520000003
2025-10-23,3,C,51497.598687,309.605823,20307.223316,15884.154648999998,5112.861976,5740.302238,14730.314715
2025-10-24,3,C,17562.508467,2738.611377,15822.892971000001,13193.064733,5740.302238,5321.945098,1243.1127220000003
2025-10-25,3,C,18918.974865,1857.432576,15089.394864,12375.870056999998,5321.945098,5151.433743,1843.300805
2025-10-26,3,C,46963.660732,352.64975799999996,20245.821454999998,16131.632842999998,5151.433743,5448.636562,5631.933540999999
2025-10-27,3,C,52433.751466,1034.1254259999998,20308.201922,15590.882243999999,5448.636562,6402.815799,6058.157487
2025-10-28,3,C,49801.305213,802.2864519999999,18241.598308,15336.105680999997,6402.815799,5780.136851,4090.334275
2025-10-29,3,C,53197.683419,389.591071,20343.280166,16593.92355,5780.136851,5651.396167,7198.390184999999
2025-10-30,3,C,49103.103016,1110.776823,18912.087230999998,15108.467319,5651.396167,5885.088765,3907.166166
2025-10-31,3,C,22568.659336,652.617158,14680.566949,12652.188929999998,5885.088765,5039.61132,4897.893935
2025-11-01,3,C,22042.912248,2184.495983,15338.815006,12039.762857999998,5039.61132,5467.030539,3961.2425590000003
2025-11-02,3,C,52834.001502,447.01391,21309.121098,17071.612029,5467.030539,5676.781719,6630.90138
2025-11-03,3,C,56484.221758,240.715241,19763.218426,15704.478898,5676.781719,6014.257304,9796.429579
2025-11-04,3,C,49992.504608,564.1389569999999,20231.593423,16846.17633,6014.257304,5504.717686,3285.164148
2025-11-05,3,C,53617.134668,286.62982300000004,21392.795464,17036.205138999998,5504.717686,5829.116783,8642.541652
2025-11-06,3,C,53570.891478,1081.9264750000002,18634.309282000002,15664.948436000002,5829.116783,5194.496874,5628.551805
2025-11-07,3,C,18979.752579,1366.846251,17978.377591999997,14468.991455,5194.496874,5298.379532,840.275158
2025-11-08,3,C,20202.962528,990.746769,17166.044201,14012.387759,5298.379532,5178.499583,1138.8995770000001
2025-11-09,3,C,56324.077324,1025.378014,21353.284637999997,17129.991221,5178.499583,5363.132179,4943.112381
2025-11-10,3,C,56772.874014,784.8997929999999,21316.904883,17025.098991,5363.132179,5631.569916,6722.509529
2025-11-11,3,C,54392.463512,79.406667,20659.623496,16846.505126,5631.569916,5506.892032,4564.811919
2025-11-12,3,C,55541.086865,941.022833,21310.974574,16689.68927,5506.892032,6142.669961,7628.327737
2025-11-13,3,C,58573.521349,638.2972530000001,17719.941889,14608.324883000001,6142.669961,5859.145569,6890.097694
2025-11-14,3,C,24121.438692,1879.0272140000002,14920.796753999999,12481.823572999998,5859.145569,5419.169789,3610.348127
2025-11-15,3,C,23237.631804,649.0908820000001,18266.879068000002,15018.895521999999,5419.169789,5171.699258,1949.855284
2025-11-16,3,C,55608.439239,927.7590130000001,20464.958098,16680.684729,5171.699258,5056.067403,4142.334757
2025-11-17,3,C,56420.478418,137.722023,20257.047007,15765.482796000002,5056.067403,5770.206602,4268.780916
2025-11-18,3,C,56480.64358,640.614524,19921.885539000003,16140.243695000001,5770.206602,5766.299482,6213.769940000001
2025-11-19,3,C,58368.546943,630.5606869999998,19510.694389999997,16040.475965,5766.299482,5503.17336,5092.642148999999
2025-11-20,3,C,59091.883052,274.878285,20221.680613999997,16359.833965999998,5503.17336,5525.092617,5915.643882
2025-11-21,3,C,25981.419311,1383.364243,16651.350918,13984.214264,5525.092617,4973.292593,4366.595674
2025-11-22,3,C,22986.634174,1180.270859,19731.955524999998,15781.442789,4973.292593,5197.116134,2680.075769
2025-11-23,3,C,55660.968898,917.8813789999999,22796.819216999997,18056.451719,5197.116134,5651.529299,3348.5828949999996
2025-11-24,3,C,56907.298442,630.046335,20625.52369,17301.909322,5651.529299,4990.156925,4652.242397999999
2025-11-25,3,C,60782.690472,658.0563729999999,21964.741634,17025.926046,4990.156925,5840.728789,9841.480072000002
2025-11-26,3,C,61422.119932,1188.270544,21293.451686,17077.166239,5840.728789,6030.20615,10193.79107
2025-11-27,3,C,61486.859909,502.95892699999996,21099.654807000003,16791.513296,6030.20615,6362.658479,5829.298532000001
2025-11-28,3,C,22950.069855,1461.253368,16530.423806,14329.042067,6362.658479,5318.882051,2204.237978
2025-11-29,3,C,32319.185099,486.149028,17161.527895,13958.654601,5318.882051,5254.640933,9664.429784
2025-11-30,3,C,64143.842753,294.04789500000004,20966.830757,16807.974586,5254.640933,5449.261297,8559.18032
2025-12-01,3,C,65376.130056,635.078475,22097.159446,18621.62573,5449.261297,4646.009542,8875.400771
2025-12-02,3,C,63608.681754,2201.8739219999998,22207.892183,18699.388983,4646.009542,3856.013638,6984.141887000001
2025-12-03,3,C,64354.70434,981.744246,22284.324643,18034.748086,3856.013638,3873.296832,10105.985423
2025-12-04,3,C,63509.250231,2345.633446,23927.141215,18751.084805,3873.296832,4573.185253,5995.08819
2025-12-05,3,C,29190.111954,1389.6783429999998,20844.704836,13680.467508999998,4573.185253,8132.90015,4319.891246
2025-12-06,3,C,26430.704116,2499.4944110000006,13198.198118,14554.285515000001,8132.90015,3839.850106,3776.114211
2025-12-07,3,C,66491.425713,761.791683,23950.839154,18767.133497,3839.850106,4543.234792,4053.089688
2025-12-08,3,C,68108.060847,391.431014,24231.082516,19498.491541999996,4543.234792,4686.218455,7337.829369
2025-12-09,3,C,66360.3754,445.45248300000003,28595.255203999997,19850.115627,4686.218455,8366.264107,3361.5375280000003
2025-12-10,3,C,69000.190472,634.5298940000001,20854.059671,20466.495856999998,8366.264107,4394.366859,7413.98194
2025-12-11,3,C,63105.157533,4.967753,24729.696094000003,19800.010306,4394.366859,4651.081891,1263.733975
2025-12-12,3,C,29783.959396,277.07496699999996,16452.36716,15341.245683000001,4651.081891,2412.383798,1889.0687320000002
2025-12-13,3,C,30726.607545,238.20956600000002,20724.767641,15469.297630999998,2412.383798,3876.566194,3777.093371
2025-12-14,3,C,69054.960929,130.071232,29732.350910999998,19898.458817,3876.566194,8526.283329,4233.443206999999
2025-12-15,3,C,61941.82352,240.60869499999998,18652.742811,18971.294280000002,8526.283329,4234.535991,3728.231465
2025-12-16,3,C,63552.129122,136.4529,24493.631457000003,19430.44988,4234.535991,4689.415548,1075.0168200000003
2025-12-17,3,C,64932.681317,244.981499,24562.817880000002,20166.152472,4689.415548,4389.11556,2593.117645
2025-12-18,3,C,64191.350631,53.103933,23772.884302,18993.524884,4389.11556,4680.794894,3743.2021240000004
2025-12-19,3,C,29561.083139,88.914595,16882.643809,14548.564634999999,4680.794894,3710.102504,3477.891704
2025-12-20,3,C,29030.22937,547.341421,21285.781071,17231.050387,3710.102504,3721.693926,2239.223295
2025-12-21,3,C,68406.151963,28.075,27564.836873,18069.04698,3721.693926,8453.328245,2523.2591559999996
2025-12-22,3,C,61093.019165,366.74961900000005,23236.728502,18869.181032,8453.328245,8400.627195,596.458963
2025-12-23,3,C,61453.697816,397.499004,25076.803267000003,20415.554062,8400.627195,8285.801178,1937.1044600000002
2025-12-24,3,C,61337.222919,287.76897099999996,19162.250493,19286.474166999997,8285.801178,4102.410878,2076.135547
2025-12-25,3,C,64987.918085,227.947609,28648.84482,19271.034905,4102.410878,8474.110211,3075.413909
2025-12-26,3,C,27101.88608,73.978208,13863.970146,15021.431025999998,8474.110211,4261.204425,3051.939534
2025-12-27,3,C,27275.906547,599.781624,16890.848980000002,14903.680619,4261.204425,2903.323375,2806.0316729999995
2025-12-28,3,C,63464.225195,0.0,25348.241742,19530.522593,2903.323375,4016.160283,1720.3621290000006
2025-12-29,3,C,61423.904295,40.671857,24041.46488,19446.211135999998,4016.160283,4046.577414,1639.07204
2025-12-30,3,C,64730.143965,49.507,29418.797692,19890.752917,4046.577414,8422.658763,2205.296745
2025-12-31,3,C,62505.834539,573.660862,23765.066334,19490.632706,8422.658763,8154.959902,2005.9570789999998
2025-02-01,4-2,C,24173.717889,843.980026,25871.727284,20347.109769,8918.113423,9594.768236,0.0
2025-02-02,4-2,C,73925.01841,0.0,25751.013322000003,22290.401796,9594.768236,8003.567119,0.0
2025-02-03,4-2,C,67626.963231,436.753766,22614.5715,18582.323718,8003.567119,7709.655115,0.0
2025-02-04,4-2,C,70648.3583,76.849856,25603.606881,21990.558571,7709.655115,6318.947343,0.0
2025-02-05,4-2,C,64691.867781,93.050485,25368.521494,20647.722461999998,6318.947343,6208.702842,0.0
2025-02-06,4-2,C,70238.161646,20.023432,26988.944162999996,21099.620165,6208.702842,7054.730184,0.0
2025-02-07,4-2,C,24857.852629,1701.37361,25548.723315999996,19052.195921,7054.730184,8879.474589,0.0
2025-02-08,4-2,C,15757.4258,676.799974,23652.062626,19188.426516000003,8879.474589,8845.857047,0.0
2025-02-09,4-2,C,62360.933426,24.025033,20451.886597999997,19001.107610000003,8845.857047,6140.213195,0.0
2025-02-10,4-2,C,60910.588823,429.482398,23145.040079,18048.403325,6140.213195,6916.967794,0.0
2025-02-11,4-2,C,59689.620906,1614.6467109999999,21754.841532,19964.387285,6916.967794,4313.672633,0.0
2025-02-12,4-2,C,65641.129304,272.920294,24963.998396000003,19715.027927,4313.672633,4875.684603,0.0
2025-02-13,4-2,C,57110.115021,0.0,22726.846665999998,15085.912196999998,4875.684603,8567.721939,0.0
2025-02-14,4-2,C,19012.687653,2631.0676350000003,24848.26761,20082.954112,8567.721939,8616.769329,0.0
2025-02-15,4-2,C,17697.348723,2033.9745120000002,26818.579012000002,21249.468904,8616.769329,9142.969434,0.0
2025-02-16,4-2,C,61315.831776,608.955505,20042.76168,18887.286919,9142.969434,6195.580592,0.0
2025-02-17,4-2,C,60289.509149,1154.015538,24348.851826000002,20062.064653999998,6195.580592,5818.364287,0.0
2025-02-18,4-2,C,51186.950334,699.105746,19752.50198,16333.388170000002,5818.364287,5447.406991,0.0
2025-02-19,4-2,C,52489.001251,123.526141,20914.600808999996,17513.35508,5447.406991,4811.264297,0.0
2025-02-20,4-2,C,55295.395593,1013.7097110000001,24056.941104999998,19401.689827,4811.264297,4905.07815,0.0
2025-02-21,4-2,C,18451.528874,114.327785,25295.623041,16405.775070000003,4905.07815,9442.49992,0.0
2025-02-22,4-2,C,16846.785528,1575.613859,24857.710511999998,20358.753021,9442.49992,9193.602691,0.0
2025-02-23,4-2,C,59974.366345,1350.526585,22407.840997,19526.711118,9193.602691,7664.313902,0.0
2025-02-24,4-2,C,50000.272451,624.0696820000001,21142.651135999997,19698.748455999998,7664.313902,4805.20164,0.0
2025-02-25,4-2,C,53163.167315,140.066144,23818.340261999998,18163.30471,4805.20164,6060.258199,0.0
2025-02-26,4-2,C,51695.286659,361.275581,23319.127409999997,17164.109932,6060.258199,7976.239611,0.0
2025-02-27,4-2,C,48103.811533,117.438761,22112.937964,19918.237538,7976.239611,5746.508737,0.0
2025-02-28,4-2,C,15415.292998,2190.8987930000003,26708.190596,18514.624919,5746.508737,9212.074809,0.0
2025-03-01,4-2,C,16503.665802,4926.10394,22841.061265,18255.70718,9212.074809,9484.910859,0.0
2025-03-02,4-2,C,54603.436559,30.903224,20899.492117,19134.211682,9484.910859,7034.218563,0.0
2025-03-03,4-2,C,57282.060875,74.802123,23331.323377,21060.625895,7034.218563,4631.714163,0.0
2025-03-04,4-2,C,49784.217747,159.06636,22309.939945,17290.890603,4631.714163,5498.559444,0.0
2025-03-05,4-2,C,52688.355491,713.679019,26328.140411,20141.209255000005,5498.559444,6814.764419,0.0
2025-03-06,4-2,C,47381.545679,2106.128142,27252.463139,20067.831848,6814.764419,9044.390302,0.0
2025-03-07,4-2,C,14146.94023,852.043062,25480.020839999997,19299.902233,9044.390302,10532.073243,0.0
2025-03-08,4-2,C,12312.49476,2355.945803,22952.692455000004,18982.516414,10532.073243,10097.811549,0.0
2025-03-09,4-2,C,45831.168552,1095.386163,23626.630313999998,20251.930715000002,10097.811549,8859.633591,0.0
2025-03-10,4-2,C,43861.787979,3663.351429,18903.708033,16777.636469,8859.633591,7231.152523,0.0
2025-03-11,4-2,C,39674.637715,6560.903884000001,16321.658940000001,13257.736468,7231.152523,7189.82727,0.0
2025-03-12,4-2,C,47066.6027,732.724026,22542.724475,18535.894837,7189.82727,6882.840591,0.0
2025-03-13,4-2,C,45838.589702,2140.2278610000003,20088.522804,16676.758832,6882.840591,6432.779079,0.0
2025-03-14,4-2,C,13651.887146,1178.074677,26196.773830000002,17629.328415,6432.779079,10421.732843,0.0
2025-03-15,4-2,C,12380.113565,1510.352202,23958.804621000003,20082.211891,10421.732843,9671.088234,0.0
2025-03-16,4-2,C,44674.00466,342.990675,22364.807583,19835.02104,9671.088234,7760.502795,0.0
2025-03-17,4-2,C,38377.246736,193.27428700000002,19273.928189000002,18222.5538,7760.502795,4859.756167,0.0
2025-03-18,4-2,C,47473.2842,0.0,26008.090122,17990.198122,4859.756167,8277.928252,0.0
2025-03-19,4-2,C,36787.650723,3036.9186499999996,17403.136046,16394.24521,8277.928252,5724.922681,0.0
2025-03-20,4-2,C,44265.524073,1077.214745,21437.405575999997,17225.173369,5724.922681,5879.506177,0.0
2025-03-21,4-2,C,13479.53875,1280.66936,26784.786605,17995.528463000002,5879.506177,9990.782497,0.0
2025-03-22,4-2,C,12977.319737,563.408645,23355.567851,18812.292406,9990.782497,10108.246445,0.0
2025-03-23,4-2,C,42224.222093,0.0,20088.131475,19863.371433,10108.246445,6117.152068,0.0
2025-03-24,4-2,C,40462.917533,15.104346,22607.053257,18250.605731000003,6117.152068,6185.049187,0.0
2025-03-25,4-2,C,44934.746347,971.9326080000001,24277.109545,20490.634231,6185.049187,5267.07641,0.0
2025-03-26,4-2,C,39577.093277,1024.741779,24909.075012999998,18185.852612000002,5267.07641,7478.741017,0.0
2025-03-27,4-2,C,41253.116727,21.591591,21831.005054,17450.82607,7478.741017,7736.838819,0.0
2025-03-28,4-2,C,13180.766271,1642.745376,26653.177222,19257.410604,7736.838819,10327.575425,0.0
2025-03-29,4-2,C,11377.191802,3069.857712,23588.968467,19615.151827,10327.575425,9763.033904,0.0
2025-03-30,4-2,C,38402.252478,48.857451,20054.057169,18091.075248999998,9763.033904,7710.490633,0.0
2025-03-31,4-2,C,34417.281855,3705.321405,15378.111314000002,14119.109226,7710.490633,5862.891675,0.0
2025-04-01,4-2,C,44083.676328,605.541614,22187.318341000002,18240.476808000003,5862.891675,5564.281729,0.0
2025-04-02,4-2,C,40231.618292,2247.496504,20564.482986,14710.268338,5564.281729,7727.573817,0.0
2025-04-03,4-2,C,41386.197739,73.20012700000001,21527.929165999998,18920.070843,7727.573817,6080.409129,0.0
2025-04-04,4-2,C,12202.926008,511.817169,25892.961118,17415.025482999998,6080.409129,10034.04582,0.0
2025-04-05,4-2,C,11230.875512,362.11714600000005,22368.287901,18346.665584000002,10034.04582,9780.320951,0.0
2025-04-06,4-2,C,36786.963836,0.0,20449.470674,18749.532155999997,9780.320951,7352.031051,0.0
2025-04-07,4-2,C,32554.083583,2130.341292,16582.87524,15218.836506,7352.031051,5366.800426,0.0
2025-04-08,4-2,C,41791.588076,471.581756,24015.208651999998,18585.394173,5366.800426,6330.050245,0.0
2025-04-09,4-2,C,38950.947034,1745.283409,20194.718877,15264.273098,6330.050245,7544.993793,0.0
2025-04-10,4-2,C,37117.303665,123.93599,21657.240067,18552.696147,7544.993793,6422.403024,0.0
2025-04-11,4-2,C,11604.20169,1591.938022,24355.965255,16702.805975,6422.403024,9784.098447,0.0
2025-04-12,4-2,C,11460.145811,1371.920629,22448.290189,18051.515787,9784.098447,9930.319853,0.0
2025-04-13,4-2,C,33451.203828,2260.035851,17707.488398,16874.451122,9930.319853,7117.669275,0.0
2025-04-14,4-2,C,37720.737665,223.224026,22143.487999999998,18752.60354,7117.669275,6210.582319,0.0
2025-04-15,4-2,C,32659.098482,2268.645362,21179.500313,15666.38578,6210.582319,7865.037291,0.0
2025-04-16,4-2,C,34715.826354,2040.2648640000004,17122.01483,17125.850199,7865.037291,4246.128195,0.0
2025-04-17,4-2,C,33828.675301,2305.753022,20044.440399000003,16092.205788,4246.128195,4405.895899,0.0
2025-04-18,4-2,C,12528.946067,72.760055,27400.668653999997,16818.074656,4405.895899,10379.748071,0.0
2025-04-19,4-2,C,9813.079953,792.200367,25197.061788,21498.270033,10379.748071,9170.136977,0.0
2025-04-20,4-2,C,31633.975229,1831.3767149999999,16361.361735,16801.949159,9170.136977,5226.53014,0.0
2025-04-21,4-2,C,34822.960064,36.416844000000005,23045.662996000003,19681.954464,5226.53014,4098.788543,0.0
2025-04-22,4-2,C,34103.940137,1871.0281000000002,22364.098023,15637.780012,4098.788543,6851.16564,0.0
2025-04-23,4-2,C,31513.214246,3469.141052,17596.991068000003,14614.009026,6851.16564,6450.669795,0.0
2025-04-24,4-2,C,31902.223161,284.62723500000004,20343.491396999998,17176.871747,6450.669795,5674.399,0.0
2025-04-25,4-2,C,11455.856713,1705.584276,26235.414919,17489.069206,5674.399,9853.97331,0.0
2025-04-26,4-2,C,10250.037422,1463.168911,22626.829236999998,18381.1904,9853.97331,9794.574735,0.0
2025-04-27,4-2,C,28811.828155,2002.4589549999998,16314.978292,17592.930155,9794.574735,4930.355025,0.0
2025-04-28,4-2,C,39439.329147,1907.532036,21949.380515999997,16732.839378,4930.355025,6092.753735,0.0
2025-04-29,4-2,C,29871.038425,1147.606831,16823.473745,15548.03221,6092.753735,3958.288761,0.0
2025-04-30,4-2,C,31926.002984,1775.749791,21352.896279,14500.431359999999,3958.288761,7064.305011,0.0
2025-05-01,4-2,C,33366.108658,2536.187133,19678.427461,17235.774308,7064.305011,5624.029385,0.0
2025-05-02,4-2,C,12884.456674,5281.146761,21553.861254,14101.00241,5624.029385,9354.724059,0.0
2025-05-03,4-2,C,10667.122463,4775.53851,22320.538270999998,18504.828565,9354.724059,8882.287875,0.0
2025-05-04,4-2,C,34844.58093,1023.081862,19164.665738,17745.929365999997,8882.287875,6412.787743,0.0
2025-05-05,4-2,C,37761.972774,1261.780481,19361.540582999998,16732.420168,6412.787743,5246.596301,0.0
2025-05-06,4-2,C,33450.44519,4221.072507999999,20833.401012,16628.045048999997,5246.596301,5521.051602,0.0
2025-05-07,4-2,C,35232.32784,3780.686623,17853.828944999997,14139.648726,5521.051602,5878.776845,0.0
2025-05-08,4-2,C,37645.325644,617.213771,18754.099232,16966.679822,5878.776845,3905.599685,0.0
2025-05-09,4-2,C,14086.106343,168.328049,27024.989552,16944.991402,3905.599685,9400.322055,0.0
2025-05-10,4-2,C,13344.76325,1227.788398,21345.051145999998,17515.262167,9400.322055,9149.465678,0.0
2025-05-11,4-2,C,34875.477702,487.7994,15462.196680000001,18267.208373,9149.465678,2768.544498,0.0
2025-05-12,4-2,C,34217.94705,3084.5439599999995,18078.419361,13228.426998,2768.544498,4340.869701,0.0
2025-05-13,4-2,C,37839.875331,215.89660099999998,20108.683639999996,16711.580830000003,4340.869701,3870.261832,0.0
2025-05-14,4-2,C,39665.382184,848.617606,22389.472671,15680.513394000001,3870.261832,6597.994576,0.0
2025-05-15,4-2,C,37528.508548,1999.4188910000003,17531.882725,14213.884724,6597.994576,6583.483778,0.0
2025-05-16,4-2,C,13438.527732,1285.6141300000002,24483.470651999996,17257.918608,6583.483778,9443.142245,0.0
2025-05-17,4-2,C,12716.593517,1101.274083,21632.826093999996,17674.400697999998,9443.142245,9274.462731,0.0
2025-05-18,4-2,C,36994.613596,518.5810260000001,16335.570577,16509.485906,9274.462731,5632.603021,0.0
2025-05-19,4-2,C,34493.54272,0.0,18633.70021,15694.679199,5632.603021,4964.400766,0.0
2025-05-20,4-2,C,34737.209007,2511.9859509999997,16927.392676,14591.665175999999,4964.400766,3986.092867,0.0
2025-05-21,4-2,C,33615.060185,2474.292413,16137.864877,13519.128952,3986.092867,3488.916866,0.0
2025-05-22,4-2,C,34273.440817,304.111798,19892.613694,16704.429110999998,3488.916866,2831.7924,0.0
2025-05-23,4-2,C,13582.962506,1082.112746,26112.255446000003,14664.894217000001,2831.7924,10038.495393,0.0
2025-05-24,4-2,C,12345.928413,801.126252,26823.281145,21989.093341999996,10038.495393,9747.122489,0.0
2025-05-25,4-2,C,32889.138108,0.0,15711.974626000001,17508.648739,9747.122489,4433.845498,0.0
2025-05-26,4-2,C,34515.231549,3608.04935,14872.467464000001,13022.994870000002,4433.845498,3349.071916,0.0
2025-05-27,4-2,C,33611.532693,2226.984074,19451.355850999997,14327.920741,3349.071916,4935.380249,0.0
2025-05-28,4-2,C,36731.070778,24.29411,19501.950929999995,16320.116839,4935.380249,4353.672932,0.0
2025-05-29,4-2,C,36541.556137,1097.1619489999998,18970.201701,15647.430436,4353.672932,4040.820645,0.0
2025-05-30,4-2,C,14398.96335,1088.998468,24833.619432,15208.226988999999,4040.820645,9493.048146,0.0
2025-05-31,4-2,C,12848.594656,1857.838138,21898.28181,17365.722146,9493.048146,9906.254946,0.0
2025-06-01,4-2,C,48816.240293,4235.740365000001,18271.368945,21212.698013999998,9906.254946,2780.822538,0.0
2025-06-02,4-2,C,51737.559741,3408.68133,21859.154667,17895.869403999997,2780.822538,2569.762401,0.0
2025-06-03,4-2,C,46751.466501,3290.542452,21382.663098999998,17740.010347,2569.762401,2103.036583,0.0
2025-06-04,4-2,C,54691.668908,2456.730708,24139.642192000003,19030.557534,2103.036583,2683.650629,0.0
2025-06-05,4-2,C,47614.66725,5777.902649,20507.890402,15547.804734000001,2683.650629,3865.413398,0.0
2025-06-06,4-2,C,19788.929557,4047.50858,14025.630567999999,10964.41612,3865.413398,4305.796332,0.0
2025-06-07,4-2,C,20824.386949,2222.079374,22152.07876,15667.140006000001,4305.796332,6834.733877,0.0
2025-06-08,4-2,C,51813.792802,54.227386,18151.812347,15949.153189,6834.733877,5450.083669,0.0
2025-06-09,4-2,C,61146.326895,0.0,24357.002395000003,18933.870246,5450.083669,6333.752221,0.0
