date,slot,label,plan_kwh,charge_kwh,discharge_kwh,emergency_kwh,curtail_kwh,storage_start_kwh,storage_end_kwh,load_kwh,pv_kwh,net_kwh,pool_size
2025-09-26,98,16:10-16:20,123.2037125,0,36.55132083,0,0,1311.726759,1271.11418,627.26795,467.5129167,159.7550333,56
2025-09-26,99,16:20-16:30,183.7552858,0,15.88179748,0,0,1271.11418,1253.467739,614.3183333,414.68125,199.6370833,56
2025-09-26,100,16:30-16:40,238.3823644,0,8.772835587,0,0,1253.467739,1243.720144,604.3206167,357.1654167,247.1552,56
2025-09-26,101,16:40-16:50,251.781696,0,20.87693732,0,0,1243.720144,1220.523547,571.9195,299.2608667,272.6586333,56
2025-09-26,102,16:50-17:00,248.9758913,0,18.47119206,0,0,1220.523547,1200,513.1283333,245.68125,267.4470833,56
2025-09-26,103,17:00-17:10,290.7873338,0,0,0,25.27855042,1200,1200,462.6584333,197.14965,265.5087833,56
2025-09-26,104,17:10-17:20,338.7942509,9.096068588,0,0,18.983649,1200,1208.186462,458.87105,148.1565167,310.7145333,56
2025-09-26,105,17:20-17:30,377.8305178,0,7.367815556,0,0,1208.186462,1200,482.6733333,97.475,385.1983333,56
2025-09-26,106,17:30-17:40,432.4704769,0,0,0,8.632560202,1200,1200,474.4433,50.60538333,423.8379167,56
2025-09-26,107,17:40-17:50,491.451203,0,0,0,62.8273197,1200,1200,445.1081833,16.4843,428.6238833,56
2025-09-26,108,17:50-18:00,537.5510095,0,0,0,94.74434286,1200,1200,442.8066667,0,442.8066667,56
2025-09-26,109,18:00-18:10,557.9525629,0,0,0,58.86997955,1200,1200,499.0825833,0,499.0825833,56
2025-09-26,110,18:10-18:20,553.5552602,0,0,0,44.53484355,1200,1200,509.5358333,0.5154166667,509.0204167,56
2025-09-26,111,18:20-18:30,539.4664847,0,0,0,63.20981808,1200,1200,476.2566667,0,476.2566667,56
2025-09-26,112,18:30-18:40,540.4302882,0,0,0,39.77125482,1200,1200,500.6590333,0,500.6590333,56
2025-09-26,113,18:40-18:50,550.4362687,0,0,0,28.40565203,1200,1200,522.0676167,0.037,522.0306167,56
2025-09-26,114,18:50-19:00,558.9528912,0,0,0,44.91289121,1200,1200,514.04,0,514.04,56
2025-09-26,115,19:00-19:10,559.8985325,0,0,0,43.46283251,1200,1200,516.4357,0,516.4357,56
2025-09-26,116,19:10-19:20,542.9623163,3.249033809,0,0,10.93908253,1200,1202.92413,528.77685,0.00265,528.7742,56
2025-09-26,117,19:20-19:30,529.2882826,0,2.631717385,0,0,1202.92413,1200,531.92,0,531.92,56
2025-09-26,118,19:30-19:40,552.2897271,0,0,0,36.46671039,1200,1200,515.8230167,0,515.8230167,56
2025-09-26,119,19:40-19:50,565.7188415,5.263098344,0,0,26.70985979,1200,1204.736789,533.7460667,0.0001833333333,533.7458833,56
2025-09-26,120,19:50-20:00,557.913557,0,4.263109659,0,0,1204.736789,1200,562.1766667,0,562.1766667,56
2025-09-26,121,20:00-20:10,561.6696881,0,0,0,38.37798813,1200,1200,523.2917,0,523.2917,56
2025-09-26,122,20:10-20:20,568.488891,0,0,0,79.02755762,1200,1200,489.4613333,0,489.4613333,56
2025-09-26,123,20:20-20:30,567.601659,0,0,0,70.99165903,1200,1200,496.61,0,496.61,56
2025-09-26,124,20:30-20:40,561.6737063,0,0,0,51.95653963,1200,1200,509.7171667,0,509.7171667,56
2025-09-26,125,20:40-20:50,570.7885758,0,0,0,59.5456425,1200,1200,511.2429333,0,511.2429333,56
2025-09-26,126,20:50-21:00,580.6776075,0,0,0,64.30094083,1200,1200,516.3766667,0,516.3766667,56
2025-09-26,127,21:00-21:10,559.0934156,0,0,0,14.07864897,1200,1200,545.0147667,0,545.0147667,56
2025-09-26,128,21:10-21:20,553.5927669,0,0,0,22.60121693,1200,1200,530.99155,0,530.99155,56
2025-09-26,129,21:20-21:30,570.0721972,45.15359527,0,0,19.1919353,1200,1240.638236,505.7266667,0,505.7266667,56
2025-09-26,130,21:30-21:40,562.8860463,1.023196334,0,0,-0,1240.638236,1241.559112,561.86285,0,561.86285,56
2025-09-26,131,21:40-21:50,528.9774321,0,37.4032012,0,0,1241.559112,1200,566.3806333,0,566.3806333,56
2025-09-26,132,21:50-22:00,490.6183097,0,0,0,1.484976387,1200,1200,489.1333333,0,489.1333333,56
2025-09-26,133,22:00-22:10,475.7789913,0,0,0,36.28202467,1200,1200,439.4969667,0,439.4969667,56
2025-09-26,134,22:10-22:20,479.2696403,0,0,0,38.21555696,1200,1200,441.0540833,0,441.0540833,56
2025-09-26,135,22:20-22:30,488.5079178,0,0,0,28.05791784,1200,1200,460.45,0,460.45,56
2025-09-26,136,22:30-22:40,491.9663932,0,0,0,41.3008099,1200,1200,450.6655833,0,450.6655833,56
2025-09-26,137,22:40-22:50,479.1370208,0,0,0,36.18775414,1200,1200,442.9492667,0,442.9492667,56
2025-09-26,138,22:50-23:00,462.6263545,0,0,0,18.98468783,1200,1200,443.6416667,0,443.6416667,56
2025-09-26,139,23:00-23:10,465.2566449,0,0,0,37.68329488,1200,1200,427.57335,0,427.57335,56
2025-09-26,140,23:10-23:20,460.6861068,13.98045848,0,0,25.043965,1200,1212.582413,421.6616833,0,421.6616833,56
2025-09-26,141,23:20-23:30,443.2054672,5.40380051,0,0,-0,1212.582413,1217.445833,437.8016667,0,437.8016667,56
2025-09-26,142,23:30-23:40,440.8606336,0,15.70124978,0,0,1217.445833,1200,456.5618833,0,456.5618833,56
2025-09-26,143,23:40-23:50,481.6167322,0,0,0,32.55563218,1200,1200,449.0611,0,449.0611,56
2025-09-26,144,23:50-24:00,538.4030661,0,0,0,115.1630661,1200,1200,423.24,0,423.24,56
2025-09-27,1,0:00-0:10,550.1346167,135.5913333,0,0,-0,1200,1322.0322,414.5432833,0,414.5432833,57
2025-09-27,2,0:10-0:20,574.1519667,160.14955,0,0,-0,1322.0322,1466.166795,414.0024167,0,414.0024167,57
2025-09-27,3,0:20-0:30,505.9447086,7.593644457,0,0,73.25606418,1466.166795,1473.001075,425.095,0,425.095,57
2025-09-27,4,0:30-0:40,437.0430638,0,19.88723623,0,0,1473.001075,1450.904146,456.9303,0,456.9303,57
2025-09-27,5,0:40-0:50,437.8176,0,11.84776667,0,0,1450.904146,1437.739961,449.6653667,0,449.6653667,57
2025-09-27,6,0:50-1:00,465.4583333,38.77833333,0,0,-0,1437.739961,1472.640461,426.68,0,426.68,57
2025-09-27,7,1:00-1:10,441.8156833,0,24.79803333,0,0,1472.640461,1445.08709,466.6137167,0,466.6137167,57
2025-09-27,8,1:10-1:20,433.0521668,0,38.7028332,0,0,1445.08709,1402.083942,471.755,0,471.755,57
2025-09-27,9,1:20-1:30,441.8269344,17.33360104,0,0,-0,1402.083942,1417.684183,424.4933333,0,424.4933333,57
2025-09-27,10,1:30-1:40,445.4990425,35.62699246,0,0,-0,1417.684183,1449.748476,409.87205,0,409.87205,57
2025-09-27,11,1:40-1:50,455.8868764,33.42377641,0,0,-0,1449.748476,1479.829875,422.4631,0,422.4631,57
2025-09-27,12,1:50-2:00,465.2197943,30.2081276,0,0,-0,1479.829875,1507.01719,435.0116667,0,435.0116667,57
2025-09-27,13,2:00-2:10,450.9442455,18.1959455,0,0,-0,1507.01719,1523.393541,432.7483,0,432.7483,57
2025-09-27,14,2:10-2:20,440.3712408,0.1276574987,0,0,-0,1523.393541,1523.508433,440.2435833,0,440.2435833,57
2025-09-27,15,2:20-2:30,444.4600152,0,3.528318098,0,0,1523.508433,1519.588079,447.9883333,0,447.9883333,57
2025-09-27,16,2:30-2:40,448.6788927,25.68764269,0,0,-0,1519.588079,1542.706958,422.99125,0,422.99125,57
2025-09-27,17,2:40-2:50,452.8043952,40.74552853,0,0,-0,1542.706958,1579.377933,412.0588667,0,412.0588667,57
2025-09-27,18,2:50-3:00,455.6981726,15.06483927,0,0,-0,1579.377933,1592.936289,440.6333333,0,440.6333333,57
2025-09-27,19,3:00-3:10,454.3398167,0,27.35495,0,0,1592.936289,1562.5419,481.6947667,0,481.6947667,57
2025-09-27,20,3:10-3:20,484.3530167,14.83618333,0,0,-0,1562.5419,1575.894465,469.5168333,0,469.5168333,57
2025-09-27,21,3:20-3:30,463.705,44.53,0,0,-0,1575.894465,1615.971465,419.175,0,419.175,57
2025-09-27,22,3:30-3:40,444.0941833,29.63983333,0,0,-0,1615.971465,1642.647315,414.45435,0,414.45435,57
2025-09-27,23,3:40-3:50,443.6527,0,8.802983333,0,0,1642.647315,1632.866222,452.4556833,0,452.4556833,57
2025-09-27,24,3:50-4:00,458.1786453,0,16.53302136,0,0,1632.866222,1614.496199,474.7116667,0,474.7116667,57
2025-09-27,25,4:00-4:10,467.2109079,35.94684128,0,0,-0,1614.496199,1646.848356,431.26425,0.0001833333333,431.2640667,57
2025-09-27,26,4:10-4:20,462.9923322,31.62291554,0,0,-0,1646.848356,1675.30898,431.3694167,0,431.3694167,57
2025-09-27,27,4:20-4:30,454.7807026,0,22.83763071,0,0,1675.30898,1649.933834,477.6183333,0,477.6183333,57
2025-09-27,28,4:30-4:40,455.165412,0,8.883437963,0,0,1649.933834,1640.063348,464.0513,0.00245,464.04885,57
2025-09-27,29,4:40-4:50,467.2945083,31.31879162,0,0,-0,1640.063348,1668.25026,435.9757167,0,435.9757167,57
2025-09-27,30,4:50-5:00,476.755,40.69833333,0,0,-0,1668.25026,1704.87876,436.0566667,0,436.0566667,57
2025-09-27,31,5:00-5:10,458.6728864,1.926719688,0,0,-0,1704.87876,1706.612808,456.78035,0.03418333333,456.7461667,57
2025-09-27,32,5:10-5:20,451.8756925,0,8.685857535,0,0,1706.612808,1696.961855,460.56155,0,460.56155,57
2025-09-27,33,5:20-5:30,458.9858112,2.675811176,0,0,-0,1696.961855,1699.370085,456.31,0,456.31,57
2025-09-27,34,5:30-5:40,487.2565167,7.032216667,0,0,-0,1699.370085,1705.69908,480.7003,0.476,480.2243,57
2025-09-27,35,5:40-5:50,440.8358925,0,30.80352413,0,0,1705.69908,1671.472942,471.6394167,0,471.6394167,57
2025-09-27,36,5:50-6:00,434.5808588,0,6.699141178,0,0,1671.472942,1664.029452,441.28,0,441.28,57
2025-09-27,37,6:00-6:10,412.7731548,0,35.57227852,0,0,1664.029452,1624.504698,464.1881833,15.84275,448.3454333,57
2025-09-27,38,6:10-6:20,379.0258256,0,40.38747443,0,0,1624.504698,1579.629727,470.85455,51.44125,419.4133,57
2025-09-27,39,6:20-6:30,329.2145532,0,24.89086352,0,0,1579.629727,1551.973212,454.1866667,100.08125,354.1054167,57
2025-09-27,40,6:30-6:40,264.4325887,0,71.47876128,0,0,1551.973212,1472.552366,483.2747333,147.3633833,335.91135,57
2025-09-27,41,6:40-6:50,245.8002007,0,99.14391598,0,0,1472.552366,1362.392459,533.8685333,188.9244167,344.9441167,57
2025-09-27,42,6:50-7:00,252.2039611,0,72.67270553,0,0,1362.392459,1281.645009,558.3766667,233.5,324.8766667,57
2025-09-27,43,7:00-7:10,199.4578369,0,39.63187975,0,0,1281.645009,1237.609587,532.5560333,293.4663167,239.0897167,57
2025-09-27,44,7:10-7:20,138.9022897,0,24.3370936,0,0,1237.609587,1210.568371,517.8552167,354.6158333,163.2393833,57
2025-09-27,45,7:20-7:30,97.88721569,0,9.511534306,0,0,1210.568371,1200,520.905,413.50625,107.39875,57
2025-09-27,46,7:30-7:40,47.75961324,0,0,0,29.70189657,1200,1200,498.2509,480.1931833,18.05771667,57
2025-09-27,47,7:40-7:50,15.32595041,0,0,0,56.76691708,1200,1200,507.4154,548.8563667,-41.44096667,57
2025-09-27,48,7:50-8:00,14.61503404,0,0,0,79.34461737,1200,1200,550.1766667,614.90625,-64.72958333,57
2025-09-27,49,8:00-8:10,13.37647261,0,0,0,129.0724893,1200,1200,563.0171167,678.7131333,-115.6960167,57
2025-09-27,50,8:10-8:20,10.74929039,0,0,0,201.6905904,1200,1200,548.2857,739.227,-190.9413,57
2025-09-27,51,8:20-8:30,9.382510526,0,0,0,291.5370939,1200,1200,519.8766667,802.03125,-282.1545833,57
2025-09-27,52,8:30-8:40,7.366581711,0,0,0,382.2551984,1200,1200,498.5743667,873.4629833,-374.8886167,57
2025-09-27,53,8:40-8:50,5.303729163,0,0,0,390.3434792,1200,1200,550.9042833,935.9440333,-385.03975,57
2025-09-27,54,8:50-9:00,3.902709213,0,0,0,359.6135425,1200,1200,638.8266667,994.5375,-355.7108333,57
2025-09-27,55,9:00-9:10,2.708105245,0,0,0,423.7448219,1200,1200,647.6051833,1068.6419,-421.0367167,57
2025-09-27,56,9:10-9:20,1.597961595,0,0,0,504.9376616,1200,1200,619.0407,1122.3804,-503.3397,57
2025-09-27,57,9:20-9:30,0.7620736665,0,0,0,541.8470737,1200,1200,614.09,1155.175,-541.085,57
2025-09-27,58,9:30-9:40,0.1773194649,0,0,0,555.0307695,1200,1200,649.5324333,1204.385883,-554.85345,57
2025-09-27,59,9:40-9:50,0.04696140518,0,0,0,606.8273614,1200,1200,654.28465,1261.06505,-606.7804,57
2025-09-27,60,9:50-10:00,0.01181887336,0,0,0,673.9839022,1200,1200,622.6966667,1296.66875,-673.9720833,57
2025-09-27,61,10:00-10:10,0.01223132159,0,0,0,673.1378147,1200,1200,620.9545667,1294.08015,-673.1255833,57
2025-09-27,62,10:10-10:20,0.002045208633,0,0,0,656.0833285,1200,1200,652.4354167,1308.5167,-656.0812833,57
2025-09-27,63,10:20-10:30,0.002875403231,0,0,0,668.9149587,1200,1200,669.9316667,1338.84375,-668.9120833,57
2025-09-27,64,10:30-10:40,0.001450647185,0,0,0,704.909084,1200,1200,626.8307,1331.738333,-704.9076333,57
2025-09-27,65,10:40-10:50,0.001096681149,0,0,0,711.6696467,1200,1200,609.9015,1321.57005,-711.66855,57
2025-09-27,66,10:50-11:00,0.002300314001,0,0,0,695.6885503,1200,1200,632.795,1328.48125,-695.68625,57
2025-09-27,67,11:00-11:10,0.001349780496,0,0,0,711.9970831,1200,1200,629.8380333,1341.833767,-711.9957333,57
2025-09-27,68,11:10-11:20,-0,0,0,0,732.5539,1200,1200,641.6423833,1374.196283,-732.5539,57
2025-09-27,69,11:20-11:30,-0,0,0,0,758.1658333,1200,1200,650.9466667,1409.1125,-758.1658333,57
2025-09-27,70,11:30-11:40,-0,0,0,0,810.4070667,1200,1200,596.4714833,1406.87855,-810.4070667,57
2025-09-27,71,11:40-11:50,-0,0,0,0,797.85455,1200,1200,577.90015,1375.7547,-797.85455,57
2025-09-27,72,11:50-12:00,-0,0,0,0,724.5220833,1200,1200,612.3716667,1336.89375,-724.5220833,57
2025-09-27,73,12:00-12:10,-0,0,0,0,690.78465,1200,1200,618.4100667,1309.194717,-690.78465,57
2025-09-27,74,12:10-12:20,-0,0,0,0,685.578,1200,1200,614.0130167,1299.591017,-685.578,57
2025-09-27,75,12:20-12:30,-0,0,0,0,670.3795833,1200,1200,621.3266667,1291.70625,-670.3795833,57
2025-09-27,76,12:30-12:40,-0,0,0,0,631.3483667,1200,1200,633.0086833,1264.35705,-631.3483667,57
2025-09-27,77,12:40-12:50,-0,0,0,0,641.4403833,1200,1200,614.45915,1255.899533,-641.4403833,57
2025-09-27,78,12:50-13:00,-0,0,0,0,684.69125,1200,1200,578.615,1263.30625,-684.69125,57
2025-09-27,79,13:00-13:10,-0,0,0,0,664.66445,1200,1200,575.91955,1240.584,-664.66445,57
2025-09-27,80,13:10-13:20,-0,0,0,0,605.4689,1200,1200,590.4343333,1195.903233,-605.4689,57
2025-09-27,81,13:20-13:30,-0,0,0,0,563.3166667,1200,1200,589.6333333,1152.95,-563.3166667,57
2025-09-27,82,13:30-13:40,-0,0,0,0,566.7003833,1200,1200,561.4960333,1128.196417,-566.7003833,57
2025-09-27,83,13:40-13:50,-0,0,0,0,535.0318,1200,1200,569.5618833,1104.593683,-535.0318,57
2025-09-27,84,13:50-14:00,0.02261975945,0,0,0,469.7084531,1200,1200,604.0766667,1073.7625,-469.6858333,57
2025-09-27,85,14:00-14:10,0.02445234585,0,0,0,448.505319,1200,1200,593.4041167,1041.884983,-448.4808667,57
2025-09-27,86,14:10-14:20,0.03609508415,0,0,0,420.5487284,1200,1200,584.57785,1005.090483,-420.5126333,57
2025-09-27,87,14:20-14:30,0.2748783631,0,0,0,357.9669617,1200,1200,598.2016667,955.89375,-357.6920833,57
2025-09-27,88,14:30-14:40,0.8875160486,0,0,0,283.3020994,1200,1200,608.25085,890.6654333,-282.4145833,57
2025-09-27,89,14:40-14:50,2.032732648,181.6467433,0,0,16.18355603,1200,1363.482069,628.6461833,824.44375,-195.7975667,57
2025-09-27,90,14:50-15:00,3.541665295,132.2729153,0,0,-2.842170943e-14,1363.482069,1482.527693,638.85,767.58125,-128.73125,57
2025-09-27,91,15:00-15:10,4.904922209,125.3580555,0,0,-2.842170943e-14,1482.527693,1595.349943,602.6477,723.1008333,-120.4531333,57
2025-09-27,92,15:10-15:20,6.369085596,110.8858856,0,0,-1.421085472e-14,1595.349943,1695.14724,596.0502,700.567,-104.5168,57
2025-09-27,93,15:20-15:30,7.991471145,81.33272115,0,0,-4.263256415e-14,1695.14724,1768.346689,601.765,675.10625,-73.34125,57
2025-09-27,94,15:30-15:40,9.621651704,78.10408504,0,0,-1.421085472e-14,1768.346689,1838.640365,538.8364667,607.3189,-68.48243333,57
2025-09-27,95,15:40-15:50,14.74327701,6.909443677,0,0,4.263256415e-14,1838.640365,1844.858865,550.21745,542.3836167,7.833833333,57
2025-09-27,96,15:50-16:00,35.00323221,0,98.59801779,0,0,1844.858865,1735.305512,634.62,501.01875,133.60125,57
2025-09-27,97,16:00-16:10,85.70313384,0,95.4238495,0,0,1735.305512,1629.279012,642.9041,461.7771167,181.1269833,57
2025-09-27,98,16:10-16:20,136.9104146,0,81.55220209,0,0,1629.279012,1538.665454,637.12935,418.6667333,218.4626167,57
2025-09-27,99,16:20-16:30,191.7186463,0,87.78052041,0,0,1538.665454,1441.131543,652.0116667,372.5125,279.4991667,57
2025-09-27,100,16:30-16:40,244.5605088,0,72.55654117,0,0,1441.131543,1360.513164,643.5957,326.47865,317.11705,57
2025-09-27,101,16:40-16:50,261.6207521,0,40.50648121,0,0,1360.513164,1315.505962,585.2139833,283.08675,302.1272333,57
2025-09-27,102,16:50-17:00,258.2224127,0,15.0713373,0,0,1315.505962,1298.760032,513.2,239.90625,273.29375,57
2025-09-27,103,17:00-17:10,287.6667716,0,12.12027844,0,0,1298.760032,1285.293056,491.5155667,191.7285167,299.78705,57
2025-09-27,104,17:10-17:20,334.8026641,8.213580812,0,0,-0,1285.293056,1292.685279,467.8053833,141.2163,326.5890833,57
2025-09-27,105,17:20-17:30,383.7720817,18.07874842,0,0,-0,1292.685279,1308.956152,457.0433333,91.35,365.6933333,57
2025-09-27,106,17:30-17:40,433.7825789,0,42.52163772,0,0,1308.956152,1261.709888,521.6192167,45.315,476.3042167,57
2025-09-27,107,17:40-17:50,476.6996929,0,42.97232378,0,0,1261.709888,1213.962862,533.2313333,13.55931667,519.6720167,57
2025-09-27,108,17:50-18:00,512.6201422,19.9334755,0,0,-0,1213.962862,1231.90299,492.6866667,0,492.6866667,57
2025-09-27,109,18:00-18:10,542.3616717,15.9157384,0,0,-0,1231.90299,1246.227154,526.4459333,0,526.4459333,57
2025-09-27,110,18:10-18:20,541.2225158,0,14.64258417,0,0,1246.227154,1229.957616,556.2643667,0.3992666667,555.8651,57
2025-09-27,111,18:20-18:30,520.9677969,0,22.42553643,0,0,1229.957616,1205.040353,543.3933333,0,543.3933333,57
2025-09-27,112,18:30-18:40,528.8474486,0,4.536318074,0,0,1205.040353,1200,533.3837667,0,533.3837667,57
2025-09-27,113,18:40-18:50,542.4700919,0,0,0,4.733425224,1200,1200,537.7653333,0.02866666667,537.7366667,57
2025-09-27,114,18:50-19:00,546.6412196,2.772443322,0,0,1.525442973,1200,1202.495199,542.3433333,0,542.3433333,57
2025-09-27,115,19:00-19:10,548.7407102,19.0859102,0,0,-0,1202.495199,1219.672518,529.6548,0,529.6548,57
2025-09-27,116,19:10-19:20,539.3427976,7.377980897,0,0,-0,1219.672518,1226.312701,531.9668667,0.00205,531.9648167,57
2025-09-27,117,19:20-19:30,528.9153959,0,19.71460407,0,0,1226.312701,1204.407585,548.63,0,548.63,57
2025-09-27,118,19:30-19:40,541.4200899,0,3.966826808,0,0,1204.407585,1200,545.3869167,0,545.3869167,57
2025-09-27,119,19:40-19:50,557.2226566,0,0,0,22.17162325,1200,1200,535.0510333,0,535.0510333,57
2025-09-27,120,19:50-20:00,559.7587329,0,0,0,30.87539957,1200,1200,528.8833333,0,528.8833333,57
2025-09-27,121,20:00-20:10,550.5765123,0,0,0,22.88789567,1200,1200,527.6886167,0,527.6886167,57
2025-09-27,122,20:10-20:20,545.8976044,0,0,0,2.148037755,1200,1200,543.7495667,0,543.7495667,57
2025-09-27,123,20:20-20:30,547.7781979,0,0,0,0.4448645287,1200,1200,547.3333333,0,547.3333333,57
2025-09-27,124,20:30-20:40,546.4058076,0,0,0,50.27769094,1200,1200,496.1281167,0,496.1281167,57
2025-09-27,125,20:40-20:50,554.0916048,0,0,0,80.11287143,1200,1200,473.9787333,0,473.9787333,57
2025-09-27,126,20:50-21:00,563.6868907,20.53505141,0,0,29.99183929,1200,1218.481546,513.16,0,513.16,57
2025-09-27,127,21:00-21:10,553.6808688,0,6.307647834,0,0,1218.481546,1211.473049,559.9885167,0,559.9885167,57
2025-09-27,128,21:10-21:20,545.0486229,0,10.32574381,0,0,1211.473049,1200,555.3743667,0,555.3743667,57
2025-09-27,129,21:20-21:30,551.3314608,0,0,0,20.32312748,1200,1200,531.0083333,0,531.0083333,57
2025-09-27,130,21:30-21:40,561.0258782,0,0,0,1.239561576,1200,1200,559.7863167,0,559.7863167,57
2025-09-27,131,21:40-21:50,537.9734003,0,0,0,15.50800029,1200,1200,522.4654,0,522.4654,57
2025-09-27,132,21:50-22:00,490.0210628,0,0,0,59.62772949,1200,1200,430.3933333,0,430.3933333,57
2025-09-27,133,22:00-22:10,464.6485258,41.35454895,0,0,3.828126842,1200,1237.219094,419.46585,0,419.46585,57
2025-09-27,134,22:10-22:20,467.4473208,56.49175415,0,0,-0,1237.219094,1288.061673,410.9555667,0,410.9555667,57
2025-09-27,135,22:20-22:30,480.5353893,80.45538934,0,0,-0,1288.061673,1360.471523,400.08,0,400.08,57
2025-09-27,136,22:30-22:40,480.0541816,20.51436492,0,0,-0,1360.471523,1378.934452,459.5398167,0,459.5398167,57
2025-09-27,137,22:40-22:50,468.1673164,6.335783086,0,0,-0,1378.934452,1384.636656,461.8315333,0,461.8315333,57
2025-09-27,138,22:50-23:00,456.3697808,42.72644744,0,0,-0,1384.636656,1423.090459,413.6433333,0,413.6433333,57
2025-09-27,139,23:00-23:10,453.5591991,3.636032421,0,0,-0,1423.090459,1426.362888,449.9231667,0,449.9231667,57
2025-09-27,140,23:10-23:20,448.2075953,0,32.44290466,0,0,1426.362888,1390.315216,480.6505,0,480.6505,57
2025-09-27,141,23:20-23:30,440.022248,0,23.4944187,0,0,1390.315216,1364.210307,463.5166667,0,463.5166667,57
2025-09-27,142,23:30-23:40,444.3635826,0,15.42655069,0,0,1364.210307,1347.069695,459.7901333,0,459.7901333,57
2025-09-27,143,23:40-23:50,472.4820902,0,44.82622648,0,0,1347.069695,1297.262777,517.3083167,0,517.3083167,57
2025-09-27,144,23:50-24:00,506.2618344,0,87.5364989,0,0,1297.262777,1200,593.7983333,0,593.7983333,57
2025-09-28,1,0:00-0:10,737.2925667,138.4742333,0,0,-0,1200,1324.62681,598.8183333,0,598.8183333,58
2025-09-28,2,0:10-0:20,726.4461667,137.9378667,0,0,-0,1324.62681,1448.77089,588.5083,0,588.5083,58
2025-09-28,3,0:20-0:30,717.29,131.0666667,0,0,-0,1448.77089,1566.73089,586.2233333,0,586.2233333,58
2025-09-28,4,0:30-0:40,721.97415,157.80845,0,0,-0,1566.73089,1708.758495,564.1657,0,564.1657,58
2025-09-28,5,0:40-0:50,700.12565,131.8596,0,0,-0,1708.758495,1827.432135,568.26605,0,568.26605,58
2025-09-28,6,0:50-1:00,703.6416667,111.495,0,0,-0,1827.432135,1927.777635,592.1466667,0,592.1466667,58
2025-09-28,7,1:00-1:10,589.3399737,10.45867367,0,0,-0,1927.777635,1937.190441,578.8813,0,578.8813,58
2025-09-28,8,1:10-1:20,634.5425417,79.54375833,0,0,-0,1937.190441,2008.779824,554.9987833,0,554.9987833,58
2025-09-28,9,1:20-1:30,690.6766667,131.2433333,0,0,-0,2008.779824,2126.898824,559.4333333,0,559.4333333,58
2025-09-28,10,1:30-1:40,598.3932243,0,0,2.859909015,0,2126.898824,2126.898824,601.2531333,0,601.2531333,58
2025-09-28,11,1:40-1:50,596.0476777,0,15.238389,0,0,2126.898824,2109.96728,611.2860667,0,611.2860667,58
2025-09-28,12,1:50-2:00,587.1123406,0,-0,10.3993261,0,2109.96728,2109.96728,597.5116667,0,597.5116667,58
2025-09-28,13,2:00-2:10,643.7393,14.98633333,0,0,-0,2109.96728,2123.45498,628.7529667,0,628.7529667,58
2025-09-28,14,2:10-2:20,605.0166016,0,4.665512,25.14303635,0,2123.45498,2118.271078,634.82515,0,634.82515,58
2025-09-28,15,2:20-2:30,594.392814,0,7.6855193,0,0,2118.271078,2109.731612,602.0783333,0,602.0783333,58
2025-09-28,16,2:30-2:40,592.0510707,2.990770663,0,0,-0,2109.731612,2112.423306,589.0603,0,589.0603,58
2025-09-28,17,2:40-2:50,595.3785782,19.87777823,0,0,-0,2112.423306,2130.313306,575.5008,0,575.5008,58
2025-09-28,18,2:50-3:00,599.8192094,38.78754272,0,0,-0,2130.313306,2165.222095,561.0316667,0,561.0316667,58
2025-09-28,19,3:00-3:10,605.1304889,30.79742224,0,0,-0,2165.222095,2192.939775,574.3330667,0,574.3330667,58
2025-09-28,20,3:10-3:20,608.1718408,10.01869078,0,0,-0,2192.939775,2201.956597,598.15315,0,598.15315,58
2025-09-28,21,3:20-3:30,608.1236,0,3.394733347,0,0,2201.956597,2198.184671,611.5183333,0,611.5183333,58
2025-09-28,22,3:30-3:40,606.5419626,0,1.809120686,0,0,2198.184671,2196.174536,608.3510833,0,608.3510833,58
2025-09-28,23,3:40-3:50,602.330617,0,5.858349654,0,0,2196.174536,2189.665259,608.1889667,0,608.1889667,58
2025-09-28,24,3:50-4:00,599.3537247,0,11.62960862,0,0,2189.665259,2176.743472,610.9833333,0,610.9833333,58
2025-09-28,25,4:00-4:10,603.7766474,1.90693071,0,0,-0,2176.743472,2178.459709,601.8697167,0,601.8697167,58
2025-09-28,26,4:10-4:20,608.5823834,0.3977667639,0,0,-0,2178.459709,2178.817699,608.1846167,0,608.1846167,58
2025-09-28,27,4:20-4:30,608.8780597,0,10.65360694,0,0,2178.817699,2166.980358,619.5316667,0,619.5316667,58
2025-09-28,28,4:30-4:40,606.3360848,6.536968154,0,0,-0,2166.980358,2172.86363,599.8005333,0.001416666667,599.7991167,58
2025-09-28,29,4:40-4:50,606.6672367,5.72443667,0,0,-0,2172.86363,2178.015623,600.9428,0,600.9428,58
2025-09-28,30,4:50-5:00,609.0711803,0,12.10381971,0,0,2178.015623,2164.566934,621.175,0,621.175,58
2025-09-28,31,5:00-5:10,608.8979095,1.478326128,0,0,-0,2164.566934,2165.897428,607.4393833,0.0198,607.4195833,58
2025-09-28,32,5:10-5:20,615.1331933,11.66342662,0,0,-0,2165.897428,2176.394512,603.4697667,0,603.4697667,58
2025-09-28,33,5:20-5:30,611.5876969,7.447696922,0,0,-0,2176.394512,2183.097439,604.14,0,604.14,58
2025-09-28,34,5:30-5:40,1305.096531,728.9074979,0,0,-1.136868377e-13,2183.097439,2839.114187,576.46485,0.2758166667,576.1890333,58
