date,es_equal,es_legacy,es_revised,pool_size,k_eff_legacy,k_eff_revised,improvement_revised_vs_equal_pct,improvement_revised_vs_legacy_pct,improvement_legacy_vs_equal_pct
2025-09-25,870.5510201,966.882116,348.5821895,55,18.1883966,11.21334707,59.95844224,63.94780876,-11.06553133
2025-09-26,2027.659121,1706.19766,578.6704,56,19.1074083,5.537770173,71.46115962,66.08421089,15.85382167
2025-09-27,1968.869854,1945.704328,638.5752724,57,15.08271201,5.439772695,67.56640511,67.18025122,1.176590034
2025-09-28,1128.2677,608.1739681,510.8216532,58,6.54536077,10.42388123,54.7251372,16.00731368,46.09666057
2025-09-29,1005.527721,450.3856418,344.9817582,59,7.615049487,9.699597192,65.69147217,23.40302928,55.20902784
2025-09-30,1223.845816,1380.870544,570.5836321,60,16.69854578,11.5237185,53.3778173,58.6794262,-12.83043386
2025-10-01,832.0966552,900.9089731,1271.008963,30,12.75490416,7.159704015,-52.74775531,-41.08073076,-8.269750577
2025-10-02,684.4010254,660.2436454,737.5364717,31,12.302225,12.80293687,-7.763788244,-11.70671264,3.529711241
2025-10-03,2598.658855,2554.474014,618.9452322,32,12.4532202,7.595186028,76.1821283,75.77014959,1.700294042
2025-10-04,2086.628613,1584.190017,519.4000811,33,10.33054489,8.012560994,75.10816837,67.21352392,24.07896607
2025-10-05,669.4619288,551.0101749,446.9922948,34,8.064107141,16.68695389,33.2311106,18.87766957,17.6935758
2025-10-06,700.5800227,343.3453993,371.3401567,35,7.17854752,16.05443391,46.99532607,-8.153526291,50.99126607
2025-10-07,733.6009447,1510.698342,393.4897797,36,9.231618495,15.64874832,46.36187664,73.95312031,-105.9291708
2025-10-08,716.4533348,953.2168619,463.9504153,37,12.92507821,15.54666237,35.24345651,51.32792612,-33.0466083
2025-10-09,719.8564428,781.0414692,465.3658774,38,13.30165962,16.67414029,35.35296072,40.41726391,-8.499615024
2025-10-10,2501.93975,2303.380727,622.9332204,39,13.8385033,7.381762176,75.10198955,72.95569885,7.936203236
2025-10-11,2010.532151,1373.983476,485.629989,40,9.246950298,9.024296351,75.84569893,64.65532537,31.66070611
2025-10-12,776.8079181,369.4693566,381.4057094,41,7.614853033,18.98648721,50.90089834,-3.230674634,52.43748834
2025-10-13,710.5991533,376.3153948,364.3835735,42,8.43484152,19.55739222,48.7216426,3.170697099,47.04252136
2025-10-14,880.7347929,1548.937157,438.8839957,43,10.10929809,19.22286499,50.16842763,71.66547438,-75.86873706
2025-10-15,938.308172,1269.974026,492.3724348,44,14.83440402,20.08642169,47.52550926,61.229724,-35.34721997
2025-10-16,1056.880169,1229.20307,588.1345288,45,15.57518945,19.72287288,44.35182473,52.15318418,-16.30486652
2025-10-17,1957.335874,1816.029484,441.2585242,46,16.40132815,5.853921515,77.45616733,75.70201761,7.219322541
2025-10-18,1908.422944,1277.428147,345.9956047,47,10.7240775,4.485722922,81.87007729,72.91467191,33.06367694
2025-10-19,1141.120666,752.9351829,562.5500637,48,9.165305475,14.58707269,50.70196515,25.28572492,34.0179172
2025-10-20,1148.95815,702.2166775,556.3414619,49,10.15230149,12.73090718,51.57861391,20.77353334,38.88231026
2025-10-21,1302.646004,1974.946099,629.2207088,50,11.85128648,10.28205733,51.69672292,68.13985409,-51.61034485
2025-10-22,1222.812814,1464.065165,520.7028176,51,17.46646632,8.410832547,57.41761849,64.43445075,-19.72929535
2025-10-23,1021.90652,1124.35887,429.8451752,52,18.31061949,7.905788801,57.93693781,61.76975281,-10.02560873
2025-10-24,1843.221052,1689.856674,433.7548301,53,19.12180642,4.055806803,76.46756314,74.33185684,8.320455012
2025-10-25,1751.894935,1181.558707,430.05678,54,12.56899813,3.619711911,75.45190802,63.60258889,32.55538999
2025-10-26,1065.683286,569.7767922,325.7143975,55,11.03658036,9.958278804,69.43609778,42.83473774,46.53413453
2025-10-27,1091.499166,612.2907331,518.8433411,56,12.06277084,10.30261729,52.46507214,15.26193147,43.90369207
2025-10-28,1182.401254,1780.069865,401.6201691,57,13.70985796,11.60554032,66.03351294,77.43795471,-50.54702099
2025-10-29,1470.140607,1655.169366,624.1641413,58,20.15409627,12.35767478,57.54391531,62.29001368,-12.58578653
2025-10-30,1035.722546,1103.354361,337.929653,59,21.10773368,11.34982361,67.37256958,69.37251847,-6.529916245
2025-10-31,1641.608264,1530.249994,661.0599225,60,21.93509815,3.476521057,59.73095792,56.80052768,6.783486195
2025-11-01,1648.321815,1106.555561,343.8538364,31,8.416799451,3.337870286,79.13915637,68.92575047,32.8677476
2025-11-02,1184.291649,782.5679834,396.2370926,32,8.162541302,8.830132686,66.54227082,49.36707084,33.92100806
2025-11-03,1242.193479,711.8586764,476.3389786,33,8.032485488,8.314589124,61.65339887,33.08517626,42.69341383
2025-11-04,987.7254,1949.844297,339.4499602,34,8.318119459,8.35518476,65.63316483,82.59091966,-97.40752815
2025-11-05,1130.305891,1380.626351,349.7871837,35,15.22248661,9.088644847,69.05375913,74.66460179,-22.14625804
2025-11-06,1312.893815,1307.070004,537.6765087,36,14.68711003,9.911714043,59.04645885,58.86398532,0.4435858236
2025-11-07,1800.107122,1906.419499,625.158562,37,14.8310226,3.720030696,65.27103558,67.20771256,-5.9058917
2025-11-08,1659.157588,1097.227179,356.2052252,38,8.830985729,4.228579946,78.53095885,67.53587298,33.86841687
2025-11-09,1283.386508,677.4390332,394.0698387,39,8.58827726,9.810076749,69.29453159,41.82947551,47.21473001
2025-11-10,1482.375976,776.2071596,525.0755802,40,9.343890342,10.52618272,64.57878509,32.35367985,47.63763227
2025-11-11,1176.328524,1993.467849,285.4787478,41,9.659561776,10.22720542,75.73137589,85.67929009,-69.46523089
2025-11-12,1118.689959,1208.680996,301.9985095,42,15.34967635,10.39387785,73.004271,75.01420884,-8.044323362
2025-11-13,1240.72068,1201.505303,410.5129575,43,15.97337253,11.2247593,66.91334609,65.83344605,3.16069347
2025-11-14,1623.284013,1699.113461,558.3632883,44,16.70395818,4.520525236,65.60285916,67.13796334,-4.67136044
2025-11-15,1542.348327,1065.332261,431.1017484,45,10.46892245,5.020285682,72.0490021,59.53358738,30.92790762
2025-11-16,1445.098256,756.1908882,474.1727503,46,10.1948472,11.0007184,67.18750795,37.2945697,47.6720088
2025-11-17,1227.915015,512.3629219,293.4711033,47,11.12403977,11.2317501,76.10004767,42.72202558,58.27374733
2025-11-18,1422.425402,2122.667749,465.0311101,48,11.45977468,12.62288701,67.30717059,78.09213853,-49.2287572
2025-11-19,1352.521643,1374.287199,358.6018304,49,17.53613318,13.02868627,73.48642572,73.90633991,-1.60925752
2025-11-20,1311.156355,1213.386755,384.0294014,50,18.37048682,13.24522194,70.71063266,68.35061864,7.456746123
2025-11-21,1609.947201,1657.982195,376.4015605,51,19.220133,5.30659795,76.62025436,77.29761142,-2.983637859
2025-11-22,1502.210269,1033.136927,363.6036773,52,12.38231498,6.101960251,75.7954206,64.805858,31.22554488
2025-11-23,1398.561111,701.3531249,457.9548604,53,12.0488519,13.67881094,67.25528424,34.70409638,49.85180701
2025-11-24,1172.202766,482.4736114,296.5999379,54,12.99885114,14.66707825,74.69721567,38.52514814,58.84043057
2025-11-25,1360.275479,1976.687055,368.8788692,55,13.40789076,15.53212864,72.8820467,81.33852962,-45.3152016
2025-11-26,1430.724105,1397.016687,427.4557658,56,20.16524081,16.21614211,70.12311709,69.40224338,2.355969134
2025-11-27,1289.889958,1165.657166,357.1788451,57,21.07213087,16.80704324,72.30935532,69.35815646,9.631270581
2025-11-28,1557.661329,1591.086205,381.1222227,58,22.01695997,6.588678583,75.53240775,76.04641273,-2.145837156
2025-11-29,1507.077621,1155.351289,770.4692605,59,14.34202112,7.443658532,48.87660397,33.3129873,23.33830238
2025-11-30,1744.518137,1056.00967,646.8771594,60,13.93140354,16.12842625,62.91943629,38.74325421,39.46697097
2025-12-01,994.5601455,903.8772428,528.6081011,54,12.33941392,27.44839212,46.85006196,41.51771103,9.117890265
2025-12-02,1125.914735,1772.008406,500.3946159,55,19.95965761,27.65026134,55.55661539,71.76116016,-57.38388992
2025-12-03,1031.758207,1071.36785,405.9317686,56,25.33259853,27.6907916,60.65630823,62.11088763,-3.839043226
2025-12-04,957.3492901,770.0025529,360.1868808,57,19.69010814,27.77162394,62.3766493,53.2226381,19.56931907
2025-12-05,1726.834788,2032.703127,352.8011337,58,18.96431519,11.13703829,79.56949118,82.64374522,-17.71265794
2025-12-06,1615.952342,1279.067495,420.8192576,59,21.95253148,10.97286254,73.95843636,67.09952688,20.84744939
2025-12-07,1015.713335,587.5961112,299.0835133,60,21.04567683,26.25495629,70.55433823,49.10049478,42.14941453
2025-12-08,1046.685233,537.5496073,288.9330724,61,17.70790858,24.19218794,72.39541905,46.24997051,48.64266827
2025-12-09,974.0187579,1511.0788,305.7570127,62,19.35214492,24.23444575,68.60871413,79.76564738,-55.13857277
2025-12-10,1051.312079,957.5296587,332.4229538,63,19.34128803,25.93863459,68.38018316,65.28327339,8.920512007
2025-12-11,867.232151,713.8756201,295.1344778,64,19.88970511,26.17373292,65.96822691,58.65743703,17.6834462
2025-12-12,1693.264047,1867.061113,419.4606682,65,20.59053087,11.26540046,75.22768708,77.53364016,-10.26402625
2025-12-13,1624.75312,1239.329835,338.8993977,66,18.29337261,11.86843645,79.1414835,72.65462445,23.72195999
2025-12-14,1066.731438,512.2112101,295.2594307,67,16.61797761,26.19781551,72.32110914,42.35592178,51.9831148
2025-12-15,1129.248229,541.7245562,346.9250959,68,16.65125503,26.22125226,69.27822537,35.95913423,52.02785868
2025-12-16,1074.712975,1580.287343,304.1850898,69,18.40476533,26.95385718,71.69615544,80.75127975,-47.04273424
2025-12-17,930.3799458,823.0105423,230.2858885,70,20.9231582,27.70011086,75.2481887,72.019084,11.5403824
2025-12-18,918.7173233,781.0021573,328.5409434,71,21.63546614,29.15019503,64.23916965,57.93341409,14.98993897
2025-12-19,1711.384862,1870.905222,315.9861743,72,22.38480553,12.55172354,81.53622944,83.11051941,-9.321127202
2025-12-20,1669.919216,1221.409558,272.8890765,73,18.74470556,13.61811621,83.65854624,77.65785647,26.85816499
2025-12-21,1072.790831,478.7924207,354.3279801,74,16.90262192,30.75470529,66.97138251,25.99549098,55.36945258
2025-12-22,945.2640796,347.5909235,225.8408012,75,17.47158955,30.90482811,76.10817907,35.02684164,63.22816756
2025-12-23,847.0493764,1312.203385,226.7516883,76,19.32590508,31.89256232,73.23040491,82.71977569,-54.91462731
2025-12-24,890.492038,811.359186,276.5815481,77,23.29127857,33.52802145,68.94059281,65.9113309,8.886418816
2025-12-25,887.763463,753.4544707,277.6685943,78,24.26831336,34.92733585,68.7226828,63.14726303,15.12891642
2025-12-26,1747.297972,1845.837333,327.4907739,79,25.45352449,14.64644059,81.25730247,82.25787462,-5.639528113
2025-12-27,1678.856814,1192.959486,280.357155,80,19.8400389,15.37567903,83.30071078,76.49902128,28.94215419
2025-12-28,850.1053009,358.2203041,289.8254456,81,18.00857805,34.62497661,65.9071123,19.09295977,57.86165505
2025-12-29,851.1547055,315.882766,262.5303731,82,18.77021799,36.04450211,69.15597465,16.8899347,62.8877378
2025-12-30,785.1227724,1226.515772,294.0713479,83,20.60691127,37.75636486,62.54453975,76.02384294,-56.219615
2025-12-31,907.0064656,854.4269602,277.8480958,84,26.69563597,39.73201237,69.36647022,67.48135198,5.797037557
