date,es_equal,es_legacy,es_revised,pool_size,k_eff_legacy,k_eff_revised,improvement_revised_vs_equal_pct,improvement_revised_vs_legacy_pct,improvement_legacy_vs_equal_pct
2025-09-20,2097.369991,2189.34933,580.9980629,50,13.0612517,3.859048606,72.29873292,73.46252355,-4.385460801
2025-09-21,886.5916433,501.1775339,486.436436,51,4.45562462,9.519699731,45.13410546,2.941292624,43.47143494
2025-09-22,904.2151966,414.9074709,375.5836148,52,5.553746075,10.22200031,58.4630278,9.477741154,54.11407898
2025-09-23,1033.119014,1140.308013,486.8634661,53,14.51011977,12.32830312,52.87440659,57.30421427,-10.37528084
2025-09-24,972.1215962,1147.024326,430.0142907,54,17.3518374,12.72295984,55.76538034,62.51044717,-17.99185724
2025-09-25,870.5510201,966.882116,350.0351785,55,18.1883966,11.76265086,59.79153773,63.79753305,-11.06553133
2025-09-26,2027.659121,1706.19766,588.8702722,56,19.1074083,5.771483935,70.95812279,65.48639785,15.85382167
2025-09-27,1968.869854,1945.704328,636.6398949,57,15.08271201,5.656215938,67.66470402,67.27972047,1.176590034
2025-09-28,1128.2677,608.1739681,510.8583307,58,6.54536077,10.92340782,54.72188642,16.00128293,46.09666057
2025-09-29,1005.527721,450.3856418,347.2816595,59,7.615049487,10.18286096,65.46274636,22.89237771,55.20902784
2025-09-30,1223.845816,1380.870544,573.1711686,60,16.69854578,12.10396785,53.16639063,58.49204176,-12.83043386
2025-10-01,832.0966552,900.9089731,1262.929069,30,12.75490416,7.385504967,-51.776727,-40.18387056,-8.269750577
2025-10-02,684.4010254,660.2436454,733.2181204,31,12.302225,13.16436841,-7.132820272,-11.05265844,3.529711241
2025-10-03,2598.658855,2554.474014,612.9403099,32,12.4532202,7.598350734,76.41320604,76.0052243,1.700294042
2025-10-04,2086.628613,1584.190017,516.8109139,33,10.33054489,8.012389161,75.23225213,67.37696184,24.07896607
2025-10-05,669.4619288,551.0101749,447.3574796,34,8.064107141,17.00141087,33.17656159,18.81139405,17.6935758
2025-10-06,700.5800227,343.3453993,370.8913627,35,7.17854752,16.41871783,47.05938641,-8.022814191,50.99126607
2025-10-07,733.6009447,1510.698342,394.7556954,36,9.231618495,16.1080701,46.18931474,73.86932358,-105.9291708
2025-10-08,716.4533348,953.2168619,464.8655088,37,12.92507821,15.91157304,35.11573102,51.23192556,-33.0466083
2025-10-09,719.8564428,781.0414692,467.9675515,38,13.30165962,17.13205585,34.99154502,40.0841607,-8.499615024
2025-10-10,2501.93975,2303.380727,620.4654551,39,13.8385033,7.54299613,75.20062363,73.06283551,7.936203236
2025-10-11,2010.532151,1373.983476,485.9144392,40,9.246950298,9.131025944,75.83155092,64.63462277,31.66070611
2025-10-12,776.8079181,369.4693566,381.7784226,41,7.614853033,19.32147307,50.85291824,-3.331552616,52.43748834
2025-10-13,710.5991533,376.3153948,365.4600621,42,8.43484152,19.93360959,48.57015232,2.884636876,47.04252136
2025-10-14,880.7347929,1548.937157,440.0416985,43,10.10929809,19.67226083,50.03698025,71.59073262,-75.86873706
2025-10-15,938.308172,1269.974026,493.4448529,44,14.83440402,20.52623229,47.41121652,61.14527991,-35.34721997
2025-10-16,1056.880169,1229.20307,590.5910556,45,15.57518945,20.14222874,44.11939282,51.95333707,-16.30486652
2025-10-17,1957.335874,1816.029484,441.5746855,46,16.40132815,6.017822775,77.4400147,75.68460813,7.219322541
2025-10-18,1908.422944,1277.428147,348.3858376,47,10.7240775,4.719757225,81.74483079,72.727559,33.06367694
2025-10-19,1141.120666,752.9351829,564.8717694,48,9.165305475,15.06008396,50.49850677,24.97737093,34.0179172
2025-10-20,1148.95815,702.2166775,557.8201005,49,10.15230149,13.27916901,51.44992005,20.56296605,38.88231026
2025-10-21,1302.646004,1974.946099,632.9991615,50,11.85128648,10.78723411,51.4066631,67.94853481,-51.61034485
2025-10-22,1222.812814,1464.065165,525.9972625,51,17.46646632,8.843739073,56.98464585,64.07282443,-19.72929535
2025-10-23,1021.90652,1124.35887,429.778504,52,18.31061949,8.330042534,57.94346201,61.77568252,-10.02560873
2025-10-24,1843.221052,1689.856674,433.6543316,53,19.12180642,4.150617257,76.47301548,74.33780401,8.320455012
2025-10-25,1751.894935,1181.558707,431.3895401,54,12.56899813,3.817029782,75.37583268,63.48979212,32.55538999
2025-10-26,1065.683286,569.7767922,328.9796196,55,11.03658036,10.4125707,69.12970074,42.26166736,46.53413453
2025-10-27,1091.499166,612.2907331,518.4706336,56,12.06277084,10.76326594,52.49921852,15.32280246,43.90369207
2025-10-28,1182.401254,1780.069865,406.5578089,57,13.70985796,12.08696198,65.61591867,77.1605701,-50.54702099
2025-10-29,1470.140607,1655.169366,629.5842157,58,20.15409627,12.83650571,57.17523802,61.96255025,-12.58578653
2025-10-30,1035.722546,1103.354361,339.3275576,59,21.10773368,11.76557133,67.23760056,69.24582259,-6.529916245
2025-10-31,1641.608264,1530.249994,667.0321299,60,21.93509815,3.601968226,59.36715569,56.41025109,6.783486195
2025-11-01,1648.321815,1106.555561,345.5704888,31,8.416799451,3.382427876,79.03501091,68.7706157,32.8677476
2025-11-02,1184.291649,782.5679834,396.7503028,32,8.162541302,8.991499271,66.49893605,49.30149058,33.92100806
2025-11-03,1242.193479,711.8586764,478.1393313,33,8.032485488,8.576149794,61.50846551,32.83226753,42.69341383
2025-11-04,987.7254,1949.844297,339.1590146,34,8.318119459,8.663577244,65.66262095,82.60584114,-97.40752815
2025-11-05,1130.305891,1380.626351,353.1320817,35,15.22248661,9.408004787,68.75783057,74.42232784,-22.14625804
2025-11-06,1312.893815,1307.070004,541.2398466,36,14.68711003,10.23633348,58.77504788,58.59136504,0.4435858236
2025-11-07,1800.107122,1906.419499,625.3083011,37,14.8310226,3.760343863,65.26271723,67.19985809,-5.9058917
2025-11-08,1659.157588,1097.227179,356.9219862,38,8.830985729,4.310971096,78.48775856,67.47054822,33.86841687
2025-11-09,1283.386508,677.4390332,397.619675,39,8.58827726,10.15077592,69.01793243,41.30546728,47.21473001
2025-11-10,1482.375976,776.2071596,531.1268857,40,9.343890342,10.87168781,64.17056843,31.57408056,47.63763227
2025-11-11,1176.328524,1993.467849,288.6001859,41,9.659561776,10.56019445,75.46602161,85.52270678,-69.46523089
2025-11-12,1118.689959,1208.680996,303.3122557,42,15.34967635,10.72995392,72.88683487,74.90551629,-8.044323362
2025-11-13,1240.72068,1201.505303,413.052416,43,15.97337253,11.57133234,66.70867,65.62208963,3.16069347
2025-11-14,1623.284013,1699.113461,561.4636523,44,16.70395818,4.614082667,65.41186584,66.95549383,-4.67136044
2025-11-15,1542.348327,1065.332261,435.7038341,45,10.46892245,5.118797567,71.75062036,59.10160144,30.92790762
2025-11-16,1445.098256,756.1908882,478.0730185,46,10.1948472,11.34872664,66.91761155,36.77879144,47.6720088
2025-11-17,1227.915015,512.3629219,296.6615525,47,11.12403977,11.59660584,75.84022112,42.09933236,58.27374733
2025-11-18,1422.425402,2122.667749,469.2938747,48,11.45977468,12.99250313,67.00748777,77.89131743,-49.2287572
2025-11-19,1352.521643,1374.287199,363.538038,49,17.53613318,13.40450933,73.12146242,73.54715679,-1.60925752
2025-11-20,1311.156355,1213.386755,387.495575,50,18.37048682,13.63258365,70.4462726,68.06495757,7.456746123
2025-11-21,1609.947201,1657.982195,380.8982338,51,19.220133,5.385212991,76.34094873,77.02639782,-2.983637859
2025-11-22,1502.210269,1033.136927,368.8347137,52,12.38231498,6.183515061,75.44719796,64.29953244,31.22554488
2025-11-23,1398.561111,701.3531249,461.19574,53,12.0488519,14.07863419,67.02355468,34.24200683,49.85180701
2025-11-24,1172.202766,482.4736114,297.795374,54,12.99885114,15.06652194,74.59523364,38.2773758,58.84043057
2025-11-25,1360.275479,1976.687055,373.3876781,55,13.40789076,15.94413334,72.55058378,81.11043035,-45.3152016
2025-11-26,1430.724105,1397.016687,432.5436359,56,20.16524081,16.63446848,69.76750204,69.03804801,2.355969134
2025-11-27,1289.889958,1165.657166,360.7111128,57,21.07213087,17.22758392,72.03551276,69.05512845,9.631270581
2025-11-28,1557.661329,1591.086205,387.3772516,58,22.01695997,6.684544063,75.13084236,75.65328325,-2.145837156
2025-11-29,1507.077621,1155.351289,782.5630022,59,14.34202112,7.522530704,48.07414088,32.26622847,23.33830238
2025-11-30,1744.518137,1056.00967,652.6861822,60,13.93140354,16.54396806,62.58644905,38.19316239,39.46697097
2025-12-01,994.5601455,903.8772428,521.5358126,54,12.33941392,27.88734241,47.56115908,42.30015008,9.117890265
2025-12-02,1125.914735,1772.008406,497.721024,55,19.95965761,28.0779397,55.79407493,71.91203935,-57.38388992
2025-12-03,1031.758207,1071.36785,406.1940487,56,25.33259853,28.08317903,60.63088753,62.08640677,-3.839043226
2025-12-04,957.3492901,770.0025529,359.1248876,57,19.69010814,28.10830556,62.4875799,53.36055885,19.56931907
2025-12-05,1726.834788,2032.703127,355.776618,58,18.96431519,11.22026652,79.39718261,82.49736455,-17.71265794
2025-12-06,1615.952342,1279.067495,424.7949101,59,21.95253148,11.10926825,73.712411,66.78870258,20.84744939
2025-12-07,1015.713335,587.5961112,298.2593011,60,21.04567683,26.36229647,70.63548437,49.24076327,42.14941453
2025-12-08,1046.685233,537.5496073,290.1528965,61,17.70790858,24.51107274,72.27887741,46.02304744,48.64266827
2025-12-09,974.0187579,1511.0788,305.7617737,62,19.35214492,24.57987998,68.60822533,79.76533231,-55.13857277
2025-12-10,1051.312079,957.5296587,333.7802115,63,19.34128803,26.28607924,68.25108184,65.14152763,8.920512007
2025-12-11,867.232151,713.8756201,294.4773915,64,19.88970511,26.53126749,66.04399512,58.74948196,17.6834462
2025-12-12,1693.264047,1867.061113,421.2860643,65,20.59053087,11.18647262,75.11988369,77.43587174,-10.26402625
2025-12-13,1624.75312,1239.329835,338.6416552,66,18.29337261,11.73725271,79.15734698,72.67542138,23.72195999
2025-12-14,1066.731438,512.2112101,296.42665,67,16.61797761,26.54998388,72.21168897,42.12804326,51.9831148
2025-12-15,1129.248229,541.7245562,348.3550849,68,16.65125503,26.59281773,69.15159342,35.69516447,52.02785868
2025-12-16,1074.712975,1580.287343,305.5313417,69,18.40476533,27.33572511,71.57088927,80.66608943,-47.04273424
2025-12-17,930.3799458,823.0105423,230.9629188,70,20.9231582,28.09000967,75.17541947,71.93682134,11.5403824
2025-12-18,918.7173233,781.0021573,328.428767,71,21.63546614,29.52139183,64.25137976,57.94777723,14.98993897
2025-12-19,1711.384862,1870.905222,313.9719321,72,22.38480553,12.44821669,81.65392606,83.21818078,-9.321127202
2025-12-20,1669.919216,1221.409558,270.32221,73,18.74470556,13.50494403,83.81225826,77.86801255,26.85816499
2025-12-21,1072.790831,478.7924207,355.5458091,74,16.90262192,31.10988123,66.8578628,25.7411367,55.36945258
2025-12-22,945.2640796,347.5909235,226.6213364,75,17.47158955,31.28540404,76.02560583,34.80228593,63.22816756
2025-12-23,847.0493764,1312.203385,226.8939645,76,19.32590508,32.27937414,73.21360822,82.70893314,-54.91462731
2025-12-24,890.492038,811.359186,276.9052412,77,23.29127857,33.90272241,68.90424289,65.87143574,8.886418816
2025-12-25,887.763463,753.4544707,278.2315737,78,24.26831336,35.29067156,68.65926733,63.07254326,15.12891642
2025-12-26,1747.297972,1845.837333,326.9096168,79,25.45352449,14.54910886,81.2905628,82.28935936,-5.639528113
2025-12-27,1678.856814,1192.959486,279.9198675,80,19.8400389,15.28219864,83.32675752,76.53567696,28.94215419
2025-12-28,850.1053009,358.2203041,289.5942502,81,18.00857805,35.00980065,65.93430839,19.15749976,57.86165505
2025-12-29,851.1547055,315.882766,262.7032089,82,18.77021799,36.42919926,69.13566862,16.83521953,62.8877378
2025-12-30,785.1227724,1226.515772,293.5625775,83,20.60691127,38.11506617,62.60934113,76.06532389,-56.219615
2025-12-31,907.0064656,854.4269602,278.6499176,84,26.69563597,40.07633443,69.27806712,67.38750875,5.797037557
